Datum;Uhrzeit;Physikalischer Nettoexport[MWh];Niederlande (Export)[MWh];Niederlande (Import)[MWh];Schweiz (Export)[MWh];Schweiz (Import)[MWh];Dänemark (Export)[MWh];Dänemark (Import)[MWh];Tschechien (Export)[MWh];Tschechien (Import)[MWh];Luxemburg (Export)[MWh];Luxemburg (Import)[MWh];Schweden (Export)[MWh];Schweden (Import)[MWh];Österreich (Export)[MWh];Österreich (Import)[MWh];Frankreich (Export)[MWh];Frankreich (Import)[MWh];Polen (Export)[MWh];Polen (Import)[MWh]
09.01.2020;14:00;7.395;1.837;0;2.051;0;199;-257;1.662;-44;498;0;0;-583;1.936;-33;0;-1.534;1.663;0
09.01.2020;15:00;6.281;1.649;-28;1.774;0;19;-841;1.864;-94;495;0;0;-273;1.746;-74;0;-1.826;1.870;0
09.01.2020;16:00;6.476;1.752;0;1.867;0;0;-1.069;1.897;-104;502;0;0;-17;1.537;-118;0;-1.609;1.838;0
09.01.2020;17:00;6.163;2.022;0;1.577;0;0;-969;1.692;-117;525;0;0;-372;1.129;-211;0;-889;1.776;0
09.01.2020;18:00;7.398;2.053;0;1.716;0;0;-1.138;1.800;-137;534;0;0;-511;1.623;-130;360;-486;1.714;0
09.01.2020;19:00;7.076;1.684;0;1.813;0;0;-1.219;1.806;-101;513;0;0;-603;1.878;-179;280;-536;1.740;0
09.01.2020;20:00;6.126;1.035;-152;1.932;0;0;-1.328;1.918;-38;472;0;0;-607;2.133;-198;0;-874;1.833;0
09.01.2020;21:00;4.568;838;-248;1.518;0;0;-1.390;1.650;-63;430;0;0;-607;2.114;-189;0;-1.092;1.607;0
09.01.2020;22:00;4.222;460;-365;2.665;0;0;-1.842;1.563;-151;440;0;0;-607;1.919;-31;0;-1.267;1.438;0
09.01.2020;23:00;5.038;364;-16;3.317;0;0;-1.692;1.330;-225;409;0;0;-607;2.062;-12;0;-1.130;1.238;0
10.01.2020;00:00;6.151;751;0;3.915;0;0;-1.210;1.255;-353;390;0;0;-607;2.141;-88;0;-1.199;1.156;0
10.01.2020;01:00;7.295;856;0;4.019;0;0;-1.177;1.345;-273;352;0;0;-151;2.288;-83;48;-1.071;1.142;0
10.01.2020;02:00;8.065;771;0;4.145;0;0;-1.043;1.528;-230;320;0;0;-79;2.522;-104;84;-1.136;1.287;0
10.01.2020;03:00;6.621;842;0;3.715;0;0;-1.499;1.555;-199;336;0;0;-263;2.708;-180;0;-1.733;1.339;0
10.01.2020;04:00;6.247;651;0;3.404;0;0;-908;1.445;-195;359;0;0;-152;2.528;-129;0;-1.985;1.229;0
10.01.2020;05:00;7.960;844;0;3.854;0;2;-809;1.681;-177;378;0;0;-257;2.444;-67;0;-1.502;1.569;0
10.01.2020;06:00;6.426;692;0;2.766;0;11;-843;1.980;-16;408;0;0;-427;1.796;-23;0;-1.610;1.692;0
10.01.2020;07:00;5.811;445;-64;2.079;0;6;-973;2.027;-2;495;0;0;-57;1.496;-38;0;-1.435;1.832;0
10.01.2020;08:00;7.093;1.079;0;1.795;0;46;-788;2.030;0;545;0;2;0;1.472;-88;0;-793;1.793;0
10.01.2020;09:00;8.313;1.640;0;2.132;0;25;-827;2.015;-6;562;0;0;-96;1.772;-3;0;-741;1.840;0
10.01.2020;10:00;9.094;1.307;0;2.658;0;14;-855;2.115;0;571;0;0;-1;1.978;-16;0;-562;1.885;0
10.01.2020;11:00;9.118;861;-275;3.270;0;53;-777;2.075;-5;577;0;0;-256;2.160;-23;29;-510;1.939;0
10.01.2020;12:00;9.393;1.255;-284;3.304;0;75;-746;1.962;-13;545;0;0;-105;2.095;-18;0;-585;1.908;0
10.01.2020;13:00;8.933;1.244;-239;3.032;0;128;-575;1.924;-25;543;0;0;-58;1.946;-19;0;-756;1.788;0
10.01.2020;14:00;9.154;1.349;0;2.919;0;207;-539;1.890;-25;525;0;0;-194;2.163;0;0;-879;1.738;0
10.01.2020;15:00;8.566;1.370;-80;2.960;0;76;-397;2.063;0;511;0;0;-534;1.947;0;0;-1.154;1.804;0
10.01.2020;16:00;8.769;1.723;0;2.712;0;262;-397;2.185;0;518;0;0;-549;1.682;-23;0;-1.298;1.954;0
10.01.2020;17:00;7.601;2.616;0;1.230;0;251;-576;1.918;-47;561;0;0;-144;1.240;-154;0;-1.052;1.758;0
10.01.2020;18:00;8.551;1.991;0;1.614;-51;144;-195;1.827;-105;579;0;0;-156;1.271;-70;162;-119;1.659;0
10.01.2020;19:00;7.887;1.604;0;2.149;-72;59;-838;1.849;-108;557;0;0;-544;1.427;-148;273;-26;1.705;0
10.01.2020;20:00;8.490;1.525;0;3.039;0;0;-1.328;1.928;-197;539;0;0;-606;1.939;-26;148;-273;1.802;0
10.01.2020;21:00;6.670;690;-9;2.990;0;0;-1.553;1.800;-241;503;0;0;-606;2.316;0;0;-818;1.598;0
10.01.2020;22:00;7.342;423;-290;3.888;0;0;-1.456;1.639;-286;533;0;0;-606;2.440;0;137;-602;1.522;0
10.01.2020;23:00;7.361;306;-508;4.693;0;0;-1.384;1.366;-561;512;0;0;-606;2.390;-33;428;-546;1.304;0
11.01.2020;00:00;8.749;540;-220;4.570;0;0;-1.188;1.582;-359;479;0;0;-607;2.760;0;288;-688;1.592;0
11.01.2020;01:00;7.775;805;-603;4.376;0;0;-1.426;1.483;-357;461;0;0;-607;2.925;0;0;-1.007;1.725;0
11.01.2020;02:00;6.664;917;-1.262;4.258;0;0;-1.576;1.508;-306;438;0;0;-607;3.048;0;0;-1.480;1.726;0
11.01.2020;03:00;4.636;1.024;-2.232;3.921;0;0;-1.651;1.526;-234;424;0;0;-607;2.928;0;0;-2.209;1.746;0
11.01.2020;04:00;3.671;1.082;-2.745;3.830;0;0;-1.465;1.516;-245;423;0;0;-607;2.855;-6;0;-2.652;1.685;0
11.01.2020;05:00;4.411;1.244;-2.613;4.010;0;0;-1.340;1.389;-305;425;0;0;-607;2.798;-9;0;-2.353;1.772;0
11.01.2020;06:00;5.767;1.342;-2.456;4.189;0;21;-1.090;1.680;-264;403;0;0;-607;2.790;-1;0;-1.959;1.719;0
11.01.2020;07:00;5.247;1.257;-2.421;3.999;0;28;-1.040;1.899;-190;427;0;0;-607;2.829;-19;0;-2.211;1.296;0
11.01.2020;08:00;5.719;1.409;-2.177;4.135;0;28;-1.035;1.711;-229;452;0;0;-607;2.644;0;0;-1.835;1.223;0
11.01.2020;09:00;6.517;1.447;-1.466;3.877;0;13;-1.092;1.869;-200;469;0;0;-607;2.686;0;0;-1.788;1.309;0
11.01.2020;10:00;8.309;1.487;-980;3.958;0;6;-1.053;2.063;-137;471;0;0;-607;2.868;0;0;-1.216;1.449;0
11.01.2020;11:00;7.833;1.436;-1.009;3.751;0;10;-1.032;1.970;-61;481;0;0;-607;2.793;-34;0;-1.196;1.331;0
11.01.2020;12:00;9.124;1.522;-533;4.041;0;26;-781;1.954;-80;492;0;0;-607;2.869;-18;0;-1.099;1.338;0
11.01.2020;13:00;8.446;1.445;-726;4.048;0;43;-708;2.031;-112;468;0;0;-607;2.953;-83;0;-1.717;1.411;0
11.01.2020;14:00;8.777;1.400;-699;4.000;0;447;-585;2.013;-112;452;0;0;-607;3.019;-24;0;-1.910;1.383;0
11.01.2020;15:00;8.513;1.378;-706;3.839;0;428;-585;2.056;-112;445;0;0;-607;2.945;-79;0;-1.906;1.417;0
11.01.2020;16:00;8.423;1.479;-523;3.685;0;531;-585;1.956;-130;458;0;0;-607;2.536;-39;0;-1.781;1.443;0
11.01.2020;17:00;9.068;1.549;-57;3.948;0;215;-592;1.860;-213;495;0;0;-607;2.290;-27;0;-1.300;1.507;0
11.01.2020;18:00;11.600;1.512;0;4.472;0;685;-585;1.818;-98;493;0;0;-607;2.486;0;349;-735;1.810;0
11.01.2020;19:00;11.804;1.236;0;4.403;0;820;-585;1.785;-59;475;0;0;-607;2.601;0;400;-679;2.014;0
11.01.2020;20:00;11.796;1.124;-154;4.594;0;896;-585;1.960;-167;439;0;0;-608;2.751;0;282;-723;1.987;0
11.01.2020;21:00;12.251;1.108;-191;4.727;0;1.083;-585;1.996;-159;401;0;0;-608;2.986;0;357;-783;1.919;0
11.01.2020;22:00;11.398;1.136;-72;4.470;0;1.094;-585;1.871;-229;435;0;0;-608;2.901;0;356;-743;1.372;0
11.01.2020;23:00;11.474;1.323;0;4.706;0;783;-585;1.866;-221;426;0;0;-609;2.889;0;428;-745;1.213;0
12.01.2020;00:00;10.618;982;-301;4.474;0;748;-585;1.970;-146;401;0;0;-609;2.768;0;401;-795;1.310;0
12.01.2020;01:00;10.809;912;-305;4.763;0;736;-585;2.014;-124;381;0;0;-365;2.696;0;379;-844;1.151;0
12.01.2020;02:00;10.303;815;-368;4.667;0;1.128;-585;1.903;-61;351;0;0;-401;2.517;0;195;-949;1.091;0
12.01.2020;03:00;10.650;854;-371;4.533;0;1.309;-585;2.080;-58;341;0;0;-472;2.551;0;347;-1.031;1.152;0
12.01.2020;04:00;10.638;915;-592;4.506;0;1.346;-581;2.128;-64;350;0;0;-221;2.558;0;244;-1.132;1.181;0
12.01.2020;05:00;11.385;872;-723;4.534;0;1.193;-384;2.293;-47;348;0;0;-122;2.980;0;301;-1.182;1.322;0
12.01.2020;06:00;12.098;738;-719;4.457;0;1.333;-3;2.317;-59;311;0;0;-4;3.033;0;386;-1.139;1.447;0
12.01.2020;07:00;13.094;1.231;-893;4.663;0;1.485;-55;2.355;-84;331;0;2;0;2.845;0;717;-1.010;1.507;0
12.01.2020;08:00;12.702;1.459;-563;4.394;0;1.452;-564;2.277;-109;345;0;0;-281;2.987;0;715;-1.014;1.604;0
12.01.2020;09:00;13.323;1.418;-426;4.261;0;1.395;-585;2.420;-61;367;0;0;-174;3.137;0;813;-878;1.636;0
12.01.2020;10:00;13.413;1.382;-126;4.101;0;1.518;-580;2.529;-5;375;0;0;-290;3.070;0;572;-902;1.769;0
12.01.2020;11:00;14.339;1.294;-28;4.223;0;1.542;-367;2.649;0;394;0;0;-27;3.239;0;497;-809;1.732;0
12.01.2020;12:00;14.180;1.330;-77;3.901;0;1.730;-4;2.486;0;418;0;2;0;3.154;-3;407;-827;1.663;0
12.01.2020;13:00;14.700;1.322;-144;3.902;0;2.090;0;2.655;0;401;0;68;0;3.198;0;325;-849;1.732;0
12.01.2020;14:00;13.983;1.238;-332;3.876;0;1.998;0;2.636;-1;389;0;70;0;3.261;0;152;-987;1.683;0
12.01.2020;15:00;12.608;1.233;-306;3.571;0;1.559;-97;2.545;-1;382;0;70;0;3.005;0;22;-1.119;1.744;0
12.01.2020;16:00;12.945;1.094;-13;3.731;0;1.550;-10;2.579;0;397;0;70;0;2.765;-5;2;-1.097;1.882;0
12.01.2020;17:00;12.226;1.278;-30;3.888;0;923;-332;2.471;0;439;0;0;-141;2.553;-11;172;-959;1.975;0
12.01.2020;18:00;12.952;1.114;0;4.229;0;784;-493;2.447;0;452;0;0;-7;2.505;0;666;-657;1.912;0
12.01.2020;19:00;13.488;1.205;0;4.085;0;1.187;-571;2.485;0;448;0;2;0;2.578;0;696;-557;1.930;0
12.01.2020;20:00;13.219;1.347;-76;3.947;0;1.381;-566;2.413;0;422;0;0;-208;2.676;-12;618;-663;1.940;0
12.01.2020;21:00;14.241;1.382;-72;4.423;0;1.477;-177;2.237;-12;396;0;0;-81;2.915;-53;711;-697;1.792;0
12.01.2020;22:00;14.492;1.253;-50;4.719;0;1.382;-44;2.308;-24;456;0;0;-517;3.053;0;942;-485;1.499;0
12.01.2020;23:00;14.500;1.738;0;4.681;0;1.302;-226;2.321;-51;432;0;0;-607;3.105;0;933;-504;1.376;0
13.01.2020;00:00;10.613;936;-238;3.885;0;1.178;-542;2.020;-294;397;0;0;-116;2.794;0;254;-788;1.127;0
13.01.2020;01:00;12.303;1.153;0;4.611;0;885;-584;2.096;-322;381;0;2;0;3.111;0;625;-577;922;0
13.01.2020;02:00;9.442;707;-260;4.352;0;547;-585;1.857;-339;375;0;0;-470;2.943;0;138;-740;917;0
13.01.2020;03:00;7.361;497;-831;4.128;0;505;-585;1.791;-300;371;0;0;-504;2.908;0;0;-1.508;889;0
13.01.2020;04:00;6.089;436;-1.271;3.782;0;232;-599;1.718;-268;392;0;0;-77;2.861;0;0;-2.076;959;0
13.01.2020;05:00;5.531;159;-1.703;3.851;0;84;-803;1.923;-207;414;0;0;-480;2.705;0;0;-1.990;1.578;0
13.01.2020;06:00;2.214;1;-2.368;2.872;0;98;-822;1.857;-140;464;0;0;-607;1.991;-1;0;-2.626;1.495;0
13.01.2020;07:00;838;0;-1.984;2.295;0;65;-764;1.585;-262;546;0;0;-607;1.283;-154;0;-2.297;1.132;0
13.01.2020;08:00;207;79;-899;850;0;79;-736;1.543;-83;590;0;0;-606;1.033;-217;0;-2.743;1.317;0
13.01.2020;09:00;1.059;139;-653;1.101;0;89;-760;1.604;-136;598;0;0;-606;1.151;-162;0;-2.676;1.370;0
13.01.2020;10:00;2.244;179;-527;1.490;0;100;-749;1.599;-264;603;0;0;-454;1.501;-87;0;-2.660;1.513;0
13.01.2020;11:00;886;167;-1.214;1.321;0;81;-812;1.591;-217;604;0;0;-377;1.659;-5;0;-3.247;1.335;0
13.01.2020;12:00;754;42;-1.806;1.557;0;77;-733;1.811;-133;589;0;0;-526;1.850;-2;0;-3.479;1.507;0
13.01.2020;13:00;-412;352;-2.904;1.599;0;71;-786;1.904;-133;592;0;0;-604;1.903;-1;0;-4.051;1.646;0
13.01.2020;14:00;-1.572;416;-3.150;1.673;0;0;-1.540;1.895;-94;576;0;0;-607;1.933;-7;0;-4.300;1.633;0
13.01.2020;15:00;-1.689;320;-3.013;1.777;0;0;-1.563;1.935;0;575;0;0;-607;1.727;-18;0;-4.329;1.507;0
13.01.2020;16:00;-787;338;-2.745;1.695;0;0;-1.262;2.234;0;546;0;0;-362;1.877;-138;0;-4.757;1.787;0
13.01.2020;17:00;-93;625;-1.996;1.441;0;9;-1.308;2.190;0;555;0;0;-302;1.448;-195;0;-4.307;1.747;0
13.01.2020;18:00;1.824;796;-2.445;2.246;0;2;-1.313;2.299;0;554;0;0;-534;1.654;-96;0;-3.296;1.957;0
13.01.2020;19:00;2.950;976;-2.401;2.730;0;0;-1.591;2.321;0;529;0;0;-604;1.803;-92;0;-2.770;2.049;0
13.01.2020;20:00;3.463;1.069;-2.724;2.962;0;88;-765;2.051;0;475;0;0;-607;1.845;-63;0;-2.778;1.910;0
13.01.2020;21:00;6.019;1.466;-1.754;3.229;0;387;-584;1.873;-11;437;0;0;-544;2.203;-9;0;-2.367;1.693;0
13.01.2020;22:00;8.964;1.438;-1.173;3.568;0;720;-584;1.951;-48;451;0;0;-582;2.614;0;60;-1.355;1.904;0
13.01.2020;23:00;10.196;1.550;-1.193;4.284;0;683;-584;1.896;-30;417;0;0;-332;2.723;0;146;-1.301;1.937;0
14.01.2020;00:00;9.337;1.448;-1.214;3.920;0;808;-563;2.149;-23;379;0;0;-338;2.846;0;0;-1.995;1.920;0
14.01.2020;01:00;10.271;1.531;-1.290;4.092;0;932;-126;2.229;-30;355;0;17;0;2.756;-4;0;-2.053;1.862;0
14.01.2020;02:00;11.232;1.557;-1.006;4.261;0;1.177;0;2.287;-84;338;0;70;0;2.714;-2;0;-1.832;1.752;0
14.01.2020;03:00;11.612;1.551;-993;4.346;0;1.536;0;2.171;-51;331;0;70;0;2.842;0;0;-1.934;1.743;0
14.01.2020;04:00;11.659;1.536;-1.024;4.303;0;1.607;0;2.128;-23;338;0;70;0;2.909;0;0;-1.949;1.764;0
14.01.2020;05:00;10.516;1.544;-1.003;3.715;0;1.248;0;2.245;-12;373;0;70;0;2.589;-1;0;-2.175;1.923;0
14.01.2020;06:00;9.683;1.220;-895;3.671;0;1.126;-294;2.108;-4;394;0;0;-401;2.371;-19;0;-1.593;1.999;0
14.01.2020;07:00;8.439;1.227;-488;2.612;0;1.047;-580;2.278;0;468;0;0;-583;2.104;0;0;-1.591;1.945;0
14.01.2020;08:00;9.311;1.322;-175;2.647;0;1.084;-569;2.274;0;511;0;0;-607;1.942;-15;15;-984;1.866;0
14.01.2020;09:00;10.319;1.378;-119;2.363;0;1.152;-200;2.148;0;520;0;0;-607;2.412;0;201;-725;1.796;0
14.01.2020;10:00;9.979;1.318;-262;2.723;0;1.047;-192;2.149;0;526;0;0;-607;2.399;-1;27;-853;1.705;0
14.01.2020;11:00;9.434;1.332;-493;2.944;0;1.037;-471;2.188;0;535;0;0;-607;2.443;-14;0;-1.267;1.807;0
14.01.2020;12:00;8.757;1.337;-481;2.875;0;588;-489;2.035;0;528;0;0;-607;2.475;-78;0;-1.168;1.742;0
14.01.2020;13:00;8.333;1.334;-556;2.846;0;748;-564;2.132;0;512;0;0;-607;2.391;-71;0;-1.528;1.696;0
14.01.2020;14:00;9.017;1.292;-465;2.778;0;1.077;-516;2.115;0;490;0;0;-607;2.516;-2;0;-1.434;1.773;0
14.01.2020;15:00;8.372;1.364;-366;2.751;0;915;-565;2.201;0;483;0;0;-607;2.144;-37;0;-1.658;1.747;0
14.01.2020;16:00;8.386;1.377;-267;2.722;0;509;-565;2.218;0;482;0;0;-607;2.061;-62;0;-1.379;1.897;0
14.01.2020;17:00;8.453;1.364;-161;2.180;0;702;-565;2.071;0;510;0;0;-607;1.824;-88;215;-918;1.926;0
14.01.2020;18:00;9.122;1.251;-462;2.836;0;595;-565;2.002;-69;523;0;0;-607;1.692;-3;684;-562;1.807;0
14.01.2020;19:00;10.015;1.180;-561;3.685;0;735;-565;1.996;-68;499;0;0;-607;1.901;0;691;-672;1.801;0
14.01.2020;20:00;10.346;1.352;-474;3.809;0;657;-565;1.988;-48;455;0;0;-607;2.122;-23;605;-810;1.885;0
14.01.2020;21:00;9.820;1.381;-910;3.517;0;1.175;-565;1.733;-90;408;0;0;-255;2.426;0;327;-978;1.651;0
14.01.2020;22:00;10.414;1.498;-549;3.566;0;1.098;-547;1.857;-171;429;0;0;-121;2.311;0;424;-914;1.533;0
14.01.2020;23:00;11.213;1.437;-501;4.056;0;1.005;-130;1.932;-203;394;0;0;-4;2.380;-8;384;-941;1.412;0
15.01.2020;00:00;10.935;1.254;-598;4.009;0;1.186;-101;2.025;-196;363;0;2;0;2.705;-7;33;-1.204;1.464;0
15.01.2020;01:00;12.413;1.282;-335;4.047;0;1.513;0;2.085;-154;355;0;68;0;2.743;0;411;-1.076;1.474;0
15.01.2020;02:00;11.809;1.302;-591;3.938;0;1.322;0;2.095;-105;348;0;70;0;2.795;0;259;-1.186;1.562;0
15.01.2020;03:00;11.096;1.357;-751;4.017;0;1.332;0;1.842;-79;346;0;70;0;2.760;0;71;-1.377;1.508;0
15.01.2020;04:00;10.122;1.514;-838;3.723;0;1.330;-68;1.885;-81;357;0;70;0;2.702;-43;0;-1.954;1.525;0
15.01.2020;05:00;8.482;1.422;-1.257;3.586;0;1.363;-514;1.851;-120;390;0;70;0;2.623;-79;0;-2.461;1.608;0
15.01.2020;06:00;7.721;1.123;-1.537;3.521;0;1.315;-561;1.997;-25;415;0;0;-410;2.323;-5;0;-2.374;1.939;0
15.01.2020;07:00;6.287;955;-1.631;3.188;0;936;-376;1.989;0;471;0;0;-580;1.794;-10;0;-2.495;2.046;0
15.01.2020;08:00;7.704;707;-820;2.928;0;1.116;-582;2.043;0;510;0;0;-608;1.804;-121;0;-1.296;2.023;0
15.01.2020;09:00;9.419;705;-125;3.442;0;1.183;-585;2.076;0;514;0;0;-608;1.916;-185;0;-998;2.084;0
15.01.2020;10:00;9.558;865;-278;3.722;0;1.142;-585;2.143;0;526;0;0;-593;2.331;-108;0;-1.731;2.124;0
15.01.2020;11:00;10.358;933;-168;3.511;0;1.448;-585;2.106;0;505;0;0;-366;2.547;-70;0;-1.597;2.094;0
15.01.2020;12:00;10.887;892;-39;3.517;0;1.324;-585;2.147;0;474;0;0;-438;2.624;-113;0;-960;2.044;0
15.01.2020;13:00;10.582;877;-31;3.500;0;1.428;-585;2.172;0;464;0;0;-486;2.660;-8;0;-1.404;1.995;0
15.01.2020;14:00;9.733;826;-41;3.382;0;1.159;-585;2.135;0;469;0;0;-601;2.368;-45;0;-1.381;2.047;0
15.01.2020;15:00;8.830;754;0;3.240;0;513;-585;2.120;0;478;0;0;-608;2.344;0;0;-1.463;2.037;0
15.01.2020;16:00;8.034;640;0;3.098;0;545;-585;2.186;0;481;0;0;-607;1.908;-1;0;-1.742;2.111;0
15.01.2020;17:00;7.567;1.703;0;2.316;0;759;-585;1.728;-173;518;0;0;-607;1.243;-74;19;-925;1.645;0
15.01.2020;18:00;8.745;1.897;0;2.199;-1;602;-585;1.616;-226;531;0;0;-607;1.152;-149;867;-77;1.526;0
15.01.2020;19:00;8.771;1.602;0;2.450;0;406;-585;1.621;-242;526;0;0;-608;1.311;-232;1.038;-132;1.616;0
15.01.2020;20:00;8.640;840;-11;2.934;0;685;-585;1.703;-251;494;0;0;-607;1.538;-206;818;-461;1.749;0
15.01.2020;21:00;8.324;847;-359;3.230;0;816;-585;1.645;-277;457;0;0;-608;1.834;-109;516;-688;1.605;0
15.01.2020;22:00;8.664;1.005;-327;2.857;0;820;-585;1.799;-316;501;0;0;-608;1.992;-27;503;-550;1.600;0
15.01.2020;23:00;10.578;1.110;-607;4.220;0;806;-585;1.859;-288;478;0;0;-608;2.501;-6;659;-621;1.660;0
16.01.2020;00:00;9.480;989;-1.196;4.082;0;995;-585;1.838;-256;445;0;0;-608;2.592;0;368;-815;1.631;0
16.01.2020;01:00;9.396;961;-1.248;4.251;0;985;-585;1.771;-197;433;0;0;-609;2.648;-1;435;-914;1.466;0
16.01.2020;02:00;7.232;850;-1.569;3.913;0;778;-585;1.671;-202;427;0;0;-608;2.517;0;5;-1.298;1.333;0
16.01.2020;03:00;5.308;718;-2.352;3.757;0;909;-585;1.597;-203;431;0;0;-608;2.434;0;0;-1.983;1.193;0
16.01.2020;04:00;4.352;666;-2.675;3.330;0;848;-585;1.716;-163;446;0;0;-609;2.442;-2;0;-2.446;1.384;0
16.01.2020;05:00;3.141;564;-2.355;2.720;0;887;-585;1.665;-208;474;0;0;-608;2.101;-15;0;-3.123;1.624;0
16.01.2020;06:00;1.454;537;-2.422;1.935;0;603;-585;1.712;-54;500;0;0;-608;1.781;-189;0;-3.350;1.594;0
16.01.2020;07:00;1.173;625;-1.615;1.385;0;512;-585;1.590;-179;568;0;0;-608;1.272;-162;0;-3.266;1.636;0
16.01.2020;08:00;2.697;750;-614;1.736;0;81;-719;1.761;-299;590;0;0;-608;1.199;-133;0;-2.721;1.674;0
16.01.2020;09:00;3.605;639;-453;2.000;0;91;-648;1.776;-228;595;0;0;-608;1.350;-77;0;-2.608;1.776;0
16.01.2020;10:00;3.346;526;-856;2.114;0;15;-1.048;1.814;-51;581;0;0;-608;1.747;-56;0;-2.856;2.024;0
16.01.2020;11:00;998;154;-1.673;1.855;0;8;-1.155;1.735;0;574;0;0;-608;1.785;-148;0;-3.229;1.700;0
16.01.2020;12:00;159;93;-2.188;1.633;0;0;-1.371;1.837;0;560;0;0;-608;2.135;-160;0;-3.396;1.624;0
16.01.2020;13:00;-465;8;-2.381;1.796;0;0;-1.458;1.870;0;556;0;0;-608;2.301;-161;0;-3.990;1.602;0
16.01.2020;14:00;-670;2;-2.304;1.920;0;0;-1.176;1.794;0;545;0;0;-607;2.026;-52;0;-4.290;1.472;0
16.01.2020;15:00;-2.236;0;-2.345;1.215;0;0;-997;1.668;-31;542;0;0;-607;1.470;-128;0;-4.352;1.329;0
16.01.2020;16:00;-2.514;157;-2.213;1.050;-81;14;-1.049;1.695;-42;535;0;0;-570;1.253;-304;0;-4.414;1.455;0
16.01.2020;17:00;-342;599;-1.384;999;-83;0;-1.483;1.954;-1;548;0;0;-350;1.550;-376;0;-3.946;1.631;0
16.01.2020;18:00;3.038;750;-828;1.528;0;0;-1.498;2.170;0;557;0;0;-514;1.518;-217;0;-2.333;1.905;0
16.01.2020;19:00;6.136;822;-543;2.742;0;0;-1.401;2.006;0;514;0;0;-603;2.065;-7;0;-1.425;1.966;0
16.01.2020;20:00;6.178;997;-699;2.856;0;2;-1.187;2.094;0;462;0;0;-607;2.455;-41;0;-2.165;2.011;0
16.01.2020;21:00;5.714;1.049;-1.087;3.350;0;60;-824;1.853;-59;425;0;0;-607;2.397;-4;0;-2.507;1.668;0
16.01.2020;22:00;6.623;1.092;-914;3.557;0;121;-624;1.817;-90;439;0;0;-608;2.510;-1;0;-2.415;1.739;0
16.01.2020;23:00;7.580;1.254;-984;3.617;0;554;-585;1.706;-173;395;0;0;-607;2.546;0;0;-1.829;1.686;0
17.01.2020;00:00;7.069;1.263;-1.101;2.865;0;613;-585;2.048;-163;359;0;0;-608;2.600;-97;0;-2.004;1.879;0
17.01.2020;01:00;6.778;1.207;-1.070;2.878;0;597;-585;1.947;-127;354;0;0;-608;2.664;-98;0;-2.120;1.739;0
17.01.2020;02:00;6.794;1.173;-1.227;3.128;0;1.071;-585;1.832;-154;367;0;0;-608;2.824;-68;0;-2.488;1.529;0
17.01.2020;03:00;5.661;1.198;-1.468;3.041;0;1.104;-585;1.825;-148;367;0;0;-608;2.745;-98;0;-3.190;1.478;0
17.01.2020;04:00;3.918;1.087;-1.902;2.451;0;1.102;-585;1.836;-108;382;0;0;-608;2.639;-161;0;-3.728;1.513;0
17.01.2020;05:00;4.531;999;-1.795;2.457;0;1.123;-585;1.960;-92;420;0;0;-608;2.596;-188;0;-3.447;1.691;0
17.01.2020;06:00;5.261;791;-1.194;2.112;0;1.021;-585;2.063;-2;457;0;0;-608;2.163;-87;0;-2.860;1.990;0
17.01.2020;07:00;5.098;804;-445;2.212;0;656;-585;1.955;0;527;0;0;-608;1.746;-38;0;-2.901;1.775;0
17.01.2020;08:00;7.137;1.840;0;2.439;0;572;-585;1.908;-53;566;0;0;-608;1.696;-1;0;-2.357;1.720;0
17.01.2020;09:00;8.347;2.449;0;2.534;0;561;-585;1.936;-122;570;0;0;-608;1.914;-1;0;-2.005;1.704;0
17.01.2020;10:00;8.347;2.281;0;2.660;0;489;-585;1.764;-18;584;0;0;-608;2.203;-4;0;-2.050;1.631;0
17.01.2020;11:00;8.199;2.059;0;2.744;0;489;-585;1.703;-126;600;0;0;-607;2.362;-6;0;-1.998;1.564;0
17.01.2020;12:00;7.502;1.661;0;2.872;0;95;-641;1.670;-124;587;0;0;-608;2.505;-6;0;-2.067;1.558;0
17.01.2020;13:00;5.987;1.518;0;2.733;0;15;-1.001;1.647;-136;577;0;0;-608;2.552;0;0;-2.883;1.573;0
17.01.2020;14:00;4.055;714;-30;2.660;0;0;-1.327;1.593;-128;575;0;0;-608;2.459;0;0;-3.528;1.675;0
17.01.2020;15:00;1.966;369;-810;2.505;0;0;-1.555;1.718;-92;542;0;0;-607;2.083;-10;0;-3.776;1.599;0
17.01.2020;16:00;2.693;507;-624;2.586;0;0;-1.783;1.900;-96;527;0;0;-607;2.149;-37;0;-3.626;1.797;0
17.01.2020;17:00;3.813;1.358;0;1.943;0;0;-1.802;1.967;-80;550;0;0;-607;1.657;-81;0;-2.760;1.668;0
17.01.2020;18:00;6.296;1.484;0;2.827;0;0;-1.715;1.901;-160;539;0;0;-607;1.713;-27;21;-1.279;1.599;0
17.01.2020;19:00;6.174;1.222;0;2.773;0;0;-1.794;1.899;-136;509;0;0;-607;1.911;0;35;-1.332;1.694;0
17.01.2020;20:00;6.688;1.005;-95;3.202;0;0;-1.473;1.892;-141;478;0;0;-607;2.437;0;0;-1.796;1.786;0
17.01.2020;21:00;7.745;1.172;0;3.390;0;0;-1.378;1.964;-117;429;0;0;-607;2.743;-4;0;-1.798;1.951;0
17.01.2020;22:00;9.289;978;-44;3.679;0;87;-734;2.041;-106;456;0;0;-608;2.916;0;97;-1.427;1.954;0
