Datum;Uhrzeit;Generation_DE G[MW];Generation_DE C[MW];Generation_DE F[MW];Generation_DE A[MW];Generation_DE B[MW];Generation_DE D[MW];Generation_DE E[MW]
04.03.2020;19:00;1.064;-;1.059;291;305;625;604
04.03.2020;20:00;1.059;-;1.059;291;307;618;606
04.03.2020;21:00;1.066;-;1.060;291;307;619;605
04.03.2020;22:00;1.062;-;1.059;291;306;615;607
04.03.2020;23:00;1.065;-;1.060;287;304;372;602
05.03.2020;00:00;1.059;-;1.057;243;216;0;509
05.03.2020;01:00;1.063;-;1.060;241;138;91;396
05.03.2020;02:00;1.063;-;1.060;270;139;290;357
05.03.2020;03:00;1.062;-;1.059;293;148;292;358
05.03.2020;04:00;1.060;-;1.059;294;243;391;544
05.03.2020;05:00;1.065;-;1.059;291;306;614;606
05.03.2020;06:00;1.063;-;1.060;291;305;617;606
05.03.2020;07:00;1.062;-;1.059;291;305;618;605
05.03.2020;08:00;1.063;-;1.058;291;305;630;619
05.03.2020;09:00;1.061;-;1.061;292;304;617;606
05.03.2020;10:00;1.062;-;1.058;291;305;616;604
05.03.2020;11:00;1.062;-;1.064;291;300;617;605
05.03.2020;12:00;1.064;-;1.059;291;304;617;604
05.03.2020;13:00;1.057;-;1.062;292;305;617;604
05.03.2020;14:00;1.062;-;1.063;294;302;617;605
05.03.2020;15:00;1.048;-;1.060;294;303;612;602
05.03.2020;16:00;1.035;-;1.057;261;126;503;487
05.03.2020;17:00;1.043;-;1.061;295;0;612;591
05.03.2020;18:00;1.063;-;1.063;296;0;618;601
05.03.2020;19:00;1.062;-;1.060;296;0;619;571
05.03.2020;20:00;1.059;-;1.062;295;0;431;116
05.03.2020;21:00;1.055;-;1.060;317;0;0;0
05.03.2020;22:00;1.048;-;1.059;310;0;0;0
05.03.2020;23:00;912;-;1.014;212;0;0;0
06.03.2020;00:00;580;-;759;196;0;0;0
06.03.2020;01:00;479;-;637;179;0;0;0
06.03.2020;02:00;486;-;484;174;0;0;0
06.03.2020;03:00;483;-;486;176;0;0;0
06.03.2020;04:00;503;-;504;179;0;0;0
06.03.2020;05:00;841;-;862;179;0;0;0
06.03.2020;06:00;1.033;-;1.059;269;0;0;0
06.03.2020;07:00;1.049;-;1.057;304;0;0;0
06.03.2020;08:00;1.052;-;1.051;299;0;0;0
06.03.2020;09:00;1.050;-;1.050;282;0;0;0
06.03.2020;10:00;1.050;-;1.052;284;0;0;0
06.03.2020;11:00;1.051;-;1.057;283;0;0;0
06.03.2020;12:00;1.048;-;1.056;284;0;0;0
06.03.2020;13:00;1.050;-;1.057;283;0;0;0
06.03.2020;14:00;1.047;-;1.056;282;0;0;0
06.03.2020;15:00;1.046;-;1.054;284;0;0;0
06.03.2020;16:00;1.047;-;1.057;283;0;0;0
06.03.2020;17:00;1.046;-;1.059;288;0;0;0
06.03.2020;18:00;1.051;-;1.059;292;0;0;0
06.03.2020;19:00;1.046;-;1.059;291;0;0;0
06.03.2020;20:00;1.048;-;1.058;293;0;0;0
06.03.2020;21:00;1.048;-;1.055;291;0;0;0
06.03.2020;22:00;1.049;-;1.060;293;0;0;0
06.03.2020;23:00;1.046;-;1.059;268;0;0;0
07.03.2020;00:00;1.043;-;1.058;200;0;0;0
07.03.2020;01:00;1.050;-;1.058;174;0;0;0
07.03.2020;02:00;1.048;-;1.059;162;0;0;0
07.03.2020;03:00;987;-;1.058;162;0;0;0
07.03.2020;04:00;924;-;985;161;0;0;0
07.03.2020;05:00;1.041;-;1.058;162;0;0;0
07.03.2020;06:00;1.051;-;1.057;162;0;0;0
07.03.2020;07:00;1.050;-;1.058;183;0;0;0
07.03.2020;08:00;1.050;-;1.059;258;0;0;0
07.03.2020;09:00;1.048;-;1.052;260;0;0;0
07.03.2020;10:00;1.048;-;1.056;187;0;0;0
07.03.2020;11:00;1.049;-;1.057;186;0;0;0
07.03.2020;12:00;1.047;-;1.050;166;0;0;0
07.03.2020;13:00;1.013;-;821;167;0;0;0
07.03.2020;14:00;913;-;800;166;0;0;0
07.03.2020;15:00;881;-;799;168;0;0;0
07.03.2020;16:00;1.021;-;959;187;0;0;0
07.03.2020;17:00;1.041;-;1.054;166;0;0;0
07.03.2020;18:00;1.046;-;1.058;193;0;0;0
07.03.2020;19:00;1.044;-;1.060;196;0;0;0
07.03.2020;20:00;1.047;-;1.029;170;0;0;0
07.03.2020;21:00;1.011;-;969;172;0;0;0
07.03.2020;22:00;1.043;-;1.053;171;0;0;0
07.03.2020;23:00;938;-;973;174;0;0;0
08.03.2020;00:00;836;-;771;171;0;0;0
08.03.2020;01:00;516;-;575;167;0;0;0
08.03.2020;02:00;483;-;484;169;0;0;0
08.03.2020;03:00;486;-;485;168;0;0;0
08.03.2020;04:00;484;-;485;169;0;0;0
08.03.2020;05:00;485;-;485;169;0;0;0
08.03.2020;06:00;485;-;484;169;0;0;0
08.03.2020;07:00;484;-;485;165;0;0;0
08.03.2020;08:00;483;-;486;169;0;0;0
08.03.2020;09:00;487;-;483;169;0;0;0
08.03.2020;10:00;484;-;488;171;0;0;0
08.03.2020;11:00;487;-;489;173;0;0;0
08.03.2020;12:00;482;-;491;168;0;0;0
08.03.2020;13:00;486;-;488;167;0;0;0
08.03.2020;14:00;484;-;489;166;0;0;0
08.03.2020;15:00;485;-;491;168;0;0;0
08.03.2020;16:00;512;-;517;170;0;0;0
08.03.2020;17:00;827;-;927;173;0;0;0
08.03.2020;18:00;1.046;-;1.053;269;0;0;0
08.03.2020;19:00;1.041;-;1.059;281;0;0;0
08.03.2020;20:00;1.043;-;1.057;286;0;0;0
08.03.2020;21:00;1.040;-;1.060;284;0;0;0
08.03.2020;22:00;1.044;-;1.062;277;0;0;0
08.03.2020;23:00;1.041;-;1.057;192;0;0;0
09.03.2020;00:00;1.042;-;1.060;171;0;0;0
09.03.2020;01:00;1.031;-;1.060;166;0;0;0
09.03.2020;02:00;971;-;1.054;165;0;0;0
09.03.2020;03:00;838;-;815;166;0;0;0
09.03.2020;04:00;844;-;837;164;0;0;0
09.03.2020;05:00;1.042;-;1.044;191;0;0;0
09.03.2020;06:00;1.050;-;1.056;265;0;0;0
09.03.2020;07:00;1.049;-;1.062;286;0;0;0
09.03.2020;08:00;1.050;-;1.057;286;0;0;0
09.03.2020;09:00;1.051;-;1.058;286;0;0;0
09.03.2020;10:00;1.048;-;1.062;286;0;0;0
09.03.2020;11:00;1.053;-;1.060;285;0;0;0
09.03.2020;12:00;1.051;-;1.056;287;0;0;0
09.03.2020;13:00;1.049;-;1.062;288;0;0;0
09.03.2020;14:00;1.050;-;1.062;286;0;0;0
09.03.2020;15:00;1.050;-;1.061;290;0;0;0
09.03.2020;16:00;1.052;-;1.058;291;0;0;0
09.03.2020;17:00;1.050;-;1.059;288;0;0;0
09.03.2020;18:00;1.049;-;1.061;295;0;0;0
09.03.2020;19:00;1.052;-;1.059;292;0;0;0
09.03.2020;20:00;1.049;-;1.059;291;0;0;0
09.03.2020;21:00;1.050;-;1.057;212;0;0;0
09.03.2020;22:00;1.033;-;1.042;170;0;0;0
09.03.2020;23:00;711;-;710;174;0;0;0
10.03.2020;00:00;481;-;485;171;0;0;0
10.03.2020;01:00;481;-;489;166;0;0;0
10.03.2020;02:00;484;-;490;167;0;0;0
10.03.2020;03:00;482;-;488;167;0;0;0
10.03.2020;04:00;485;-;488;166;0;0;0
10.03.2020;05:00;485;-;490;167;0;0;0
10.03.2020;06:00;658;-;659;169;0;0;0
10.03.2020;07:00;886;-;851;168;0;0;0
10.03.2020;08:00;1.049;-;1.014;168;0;0;0
10.03.2020;09:00;1.049;-;1.054;168;0;0;0
10.03.2020;10:00;1.048;-;1.055;168;0;0;0
10.03.2020;11:00;1.046;-;1.043;168;0;0;0
10.03.2020;12:00;1.043;-;1.048;168;0;0;0
10.03.2020;13:00;1.044;-;1.051;167;0;0;0
10.03.2020;14:00;996;-;995;169;0;0;0
10.03.2020;15:00;911;-;907;170;0;0;0
10.03.2020;16:00;916;-;908;169;0;0;0
10.03.2020;17:00;1.043;-;1.047;173;0;0;0
10.03.2020;18:00;1.046;-;1.048;177;0;0;0
10.03.2020;19:00;1.035;-;1.019;177;0;0;0
10.03.2020;20:00;697;-;623;176;0;0;0
10.03.2020;21:00;484;-;488;177;0;0;0
10.03.2020;22:00;489;-;495;175;0;0;0
10.03.2020;23:00;484;-;485;175;0;0;0
11.03.2020;00:00;484;-;489;182;0;0;0
11.03.2020;01:00;485;-;486;174;0;0;0
11.03.2020;02:00;482;-;487;174;0;0;0
11.03.2020;03:00;487;-;490;173;0;0;0
11.03.2020;04:00;638;-;638;175;0;0;0
11.03.2020;05:00;828;-;819;175;0;0;0
11.03.2020;06:00;1.060;-;1.012;177;0;0;0
11.03.2020;07:00;1.056;-;1.055;225;0;0;0
11.03.2020;08:00;1.048;-;1.045;283;0;0;0
11.03.2020;09:00;1.049;-;1.049;198;0;0;0
11.03.2020;10:00;1.056;-;1.055;172;0;0;0
11.03.2020;11:00;1.053;-;779;173;0;0;0
11.03.2020;12:00;1.053;-;7;173;0;0;0
11.03.2020;13:00;1.046;-;0;178;0;0;0
11.03.2020;14:00;1.041;-;0;176;0;0;0
11.03.2020;15:00;1.046;-;0;178;0;0;0
11.03.2020;16:00;1.049;-;0;179;0;0;0
11.03.2020;17:00;1.049;-;0;182;0;0;0
11.03.2020;18:00;1.047;-;0;262;0;0;0
11.03.2020;19:00;1.048;-;0;279;0;0;0
11.03.2020;20:00;1.013;-;0;188;0;0;0
11.03.2020;21:00;820;-;0;203;0;0;0
11.03.2020;22:00;757;-;0;187;0;0;0
11.03.2020;23:00;492;-;0;183;0;0;0
12.03.2020;00:00;488;-;0;184;0;0;0
12.03.2020;01:00;489;-;0;180;0;0;0
12.03.2020;02:00;489;-;0;179;0;0;0
12.03.2020;03:00;489;-;0;177;0;0;0
12.03.2020;04:00;489;-;0;179;0;0;0
12.03.2020;05:00;488;-;0;180;0;0;0
12.03.2020;06:00;489;-;0;179;0;0;0
12.03.2020;07:00;485;-;0;178;0;0;0
12.03.2020;08:00;490;-;0;182;0;0;0
12.03.2020;09:00;487;-;0;181;0;0;0
12.03.2020;10:00;487;-;0;184;0;0;0
12.03.2020;11:00;489;-;0;169;0;0;0
12.03.2020;12:00;487;-;0;158;0;0;0
12.03.2020;13:00;487;-;0;189;0;0;0
12.03.2020;14:00;488;-;0;186;0;0;0
12.03.2020;15:00;488;-;0;186;0;0;0
12.03.2020;16:00;490;-;0;185;0;0;0
12.03.2020;17:00;790;-;0;186;0;0;0
12.03.2020;18:00;1.046;-;0;224;0;0;0
12.03.2020;19:00;1.039;-;0;269;0;0;0
12.03.2020;20:00;1.003;-;0;247;0;0;0
12.03.2020;21:00;589;-;0;190;0;0;0
12.03.2020;22:00;483;-;0;187;0;0;0
12.03.2020;23:00;484;-;0;186;0;0;0
13.03.2020;00:00;483;-;0;179;0;0;0
13.03.2020;01:00;485;-;0;179;0;0;0
13.03.2020;02:00;483;-;0;181;0;0;0
13.03.2020;03:00;511;-;0;180;0;0;0
13.03.2020;04:00;603;-;0;174;0;0;0
13.03.2020;05:00;644;-;0;173;0;0;0
13.03.2020;06:00;827;-;0;174;0;0;0
13.03.2020;07:00;873;-;0;176;0;0;0
13.03.2020;08:00;532;-;0;174;0;0;0
13.03.2020;09:00;481;-;0;174;0;0;0
13.03.2020;10:00;484;-;0;178;0;0;0
13.03.2020;11:00;483;-;0;175;0;0;0
13.03.2020;12:00;484;-;0;178;0;0;0
13.03.2020;13:00;481;-;0;179;0;0;0
13.03.2020;14:00;484;-;0;178;0;0;0
13.03.2020;15:00;487;-;0;173;0;0;0
13.03.2020;16:00;838;-;0;174;0;0;0
13.03.2020;17:00;1.056;-;0;265;0;0;0
13.03.2020;18:00;1.058;-;0;285;0;0;0
13.03.2020;19:00;1.066;-;0;283;0;0;0
13.03.2020;20:00;1.061;-;0;283;0;0;0
13.03.2020;21:00;1.065;-;0;283;0;0;0
13.03.2020;22:00;1.058;-;0;278;0;0;0
13.03.2020;23:00;1.062;-;0;202;0;0;0
14.03.2020;00:00;1.069;-;0;285;0;0;0
14.03.2020;01:00;1.062;-;0;286;0;0;0
14.03.2020;02:00;1.054;-;0;287;0;0;0
14.03.2020;03:00;1.050;-;0;287;0;0;0
14.03.2020;04:00;1.047;-;0;281;0;0;0
14.03.2020;05:00;1.051;-;0;281;0;0;0
14.03.2020;06:00;1.059;-;0;281;0;0;0
14.03.2020;07:00;1.055;-;0;235;0;0;0
14.03.2020;08:00;1.058;-;0;135;0;0;0
14.03.2020;09:00;1.056;-;0;135;0;0;0
14.03.2020;10:00;952;-;0;135;0;0;0
14.03.2020;11:00;570;-;0;138;0;0;0
14.03.2020;12:00;487;-;0;140;0;0;0
14.03.2020;13:00;485;-;0;141;0;0;0
14.03.2020;14:00;671;-;0;142;0;0;0
14.03.2020;15:00;1.029;-;0;141;0;0;0
14.03.2020;16:00;1.068;-;0;145;0;0;0
14.03.2020;17:00;1.057;-;0;199;0;0;0
14.03.2020;18:00;1.065;-;0;283;0;0;0
14.03.2020;19:00;1.056;-;0;284;0;0;0
14.03.2020;20:00;1.056;-;0;168;0;0;0
14.03.2020;21:00;1.058;-;0;149;0;0;0
14.03.2020;22:00;1.056;-;0;146;0;0;0
14.03.2020;23:00;819;-;0;148;0;0;0
15.03.2020;00:00;568;-;0;149;0;0;0
15.03.2020;01:00;481;-;0;148;0;0;0
15.03.2020;02:00;485;-;0;149;0;0;0
15.03.2020;03:00;487;-;0;148;0;0;0
15.03.2020;04:00;485;-;0;140;0;0;0
15.03.2020;05:00;485;-;0;139;0;0;0
15.03.2020;06:00;487;-;0;139;0;0;0
15.03.2020;07:00;486;-;0;141;0;0;0
15.03.2020;08:00;488;-;0;142;0;0;0
15.03.2020;09:00;484;-;0;139;0;0;0
15.03.2020;10:00;486;-;0;140;0;0;0
15.03.2020;11:00;485;-;0;144;0;0;0
15.03.2020;12:00;486;-;0;144;0;0;0
15.03.2020;13:00;481;-;0;144;0;0;0
15.03.2020;14:00;483;-;0;145;0;0;0
15.03.2020;15:00;487;-;0;144;0;0;0
15.03.2020;16:00;485;-;0;145;0;0;0
15.03.2020;17:00;536;-;0;144;0;0;0
15.03.2020;18:00;954;-;0;145;0;0;0
15.03.2020;19:00;1.029;-;0;144;0;0;0
15.03.2020;20:00;1.027;-;0;145;0;0;0
15.03.2020;21:00;1.040;-;0;144;0;0;0
15.03.2020;22:00;1.043;-;0;142;0;0;0
15.03.2020;23:00;839;-;18;142;0;0;0
16.03.2020;00:00;509;-;296;142;0;0;0
16.03.2020;01:00;488;-;476;143;0;0;0
16.03.2020;02:00;480;-;482;144;0;0;0
16.03.2020;03:00;488;-;504;142;0;0;0
16.03.2020;04:00;485;-;482;136;0;0;0
16.03.2020;05:00;789;-;590;199;0;0;0
16.03.2020;06:00;1.023;-;943;219;0;0;0
16.03.2020;07:00;1.045;-;1.054;269;0;0;0
16.03.2020;08:00;1.047;-;1.053;270;0;0;0
16.03.2020;09:00;1.050;-;1.055;244;0;0;0
16.03.2020;10:00;1.048;-;1.059;165;0;0;0
16.03.2020;11:00;1.048;-;1.050;136;0;0;0
16.03.2020;12:00;1.047;-;1.053;137;0;0;0
16.03.2020;13:00;1.051;-;1.054;137;0;0;0
16.03.2020;14:00;1.052;-;1.047;138;0;0;0
16.03.2020;15:00;1.054;-;1.055;144;0;0;0
16.03.2020;16:00;1.055;-;1.055;227;0;0;0
16.03.2020;17:00;1.054;-;1.054;282;0;0;0
16.03.2020;18:00;1.056;-;1.050;281;0;0;0
16.03.2020;19:00;1.055;-;1.051;281;0;0;0
16.03.2020;20:00;1.054;-;1.054;280;0;0;0
16.03.2020;21:00;1.057;-;1.054;281;0;0;0
16.03.2020;22:00;1.056;-;1.055;280;0;0;0
16.03.2020;23:00;1.056;-;1.056;276;0;0;0
17.03.2020;00:00;1.055;-;1.056;204;0;0;0
17.03.2020;01:00;1.057;-;1.057;143;0;0;0
17.03.2020;02:00;1.054;-;1.057;140;0;0;0
17.03.2020;03:00;1.049;-;1.056;139;0;0;0
17.03.2020;04:00;1.058;-;1.055;134;0;0;0
17.03.2020;05:00;1.054;-;1.060;188;0;0;0
17.03.2020;06:00;1.057;-;1.058;268;0;0;0
17.03.2020;07:00;1.054;-;1.061;274;0;0;0
17.03.2020;08:00;1.058;-;1.065;278;0;0;0
17.03.2020;09:00;1.055;-;1.059;274;0;0;0
17.03.2020;10:00;1.056;-;1.060;238;0;0;0
17.03.2020;11:00;1.054;-;1.050;148;0;0;0
17.03.2020;12:00;1.054;-;1.062;146;0;0;0
17.03.2020;13:00;1.052;-;1.057;140;0;0;0
17.03.2020;14:00;1.057;-;1.060;141;0;0;0
17.03.2020;15:00;1.056;-;1.050;138;0;0;0
17.03.2020;16:00;1.051;-;1.057;155;0;0;0
17.03.2020;17:00;1.054;-;1.060;264;0;0;0
17.03.2020;18:00;1.060;-;1.055;277;0;0;0
17.03.2020;19:00;1.054;-;1.054;278;0;0;0
17.03.2020;20:00;1.061;-;1.053;276;0;0;0
17.03.2020;21:00;1.057;-;1.062;278;0;0;0
17.03.2020;22:00;1.057;-;1.057;259;0;0;0
17.03.2020;23:00;1.055;-;1.056;141;0;0;0
18.03.2020;00:00;1.042;-;1.037;139;0;0;0
18.03.2020;01:00;1.027;-;1.042;138;0;0;0
18.03.2020;02:00;802;-;782;138;0;0;0
18.03.2020;03:00;579;-;583;139;0;0;0
18.03.2020;04:00;760;-;758;133;0;0;0
18.03.2020;05:00;1.026;-;1.030;133;0;0;0
18.03.2020;06:00;1.057;-;1.057;216;0;0;0
18.03.2020;07:00;1.055;-;1.057;276;0;0;0
18.03.2020;08:00;1.056;-;1.057;228;0;0;0
18.03.2020;09:00;1.060;-;1.052;160;0;0;0
18.03.2020;10:00;947;-;942;147;0;0;0
18.03.2020;11:00;520;-;520;146;0;0;0
18.03.2020;12:00;481;-;489;146;0;0;0
18.03.2020;13:00;534;-;515;146;0;0;0
18.03.2020;14:00;894;-;894;146;0;0;0
18.03.2020;15:00;1.050;-;1.051;156;0;0;0
18.03.2020;16:00;1.051;-;1.055;256;0;0;0
18.03.2020;17:00;1.045;-;1.056;278;0;0;0
18.03.2020;18:00;1.050;-;1.054;278;0;0;0
18.03.2020;19:00;1.048;-;1.051;277;0;0;0
18.03.2020;20:00;1.049;-;1.049;278;0;0;0
18.03.2020;21:00;1.053;-;1.055;280;0;0;0
18.03.2020;22:00;1.050;-;1.053;279;0;0;0
18.03.2020;23:00;1.054;-;1.053;276;0;0;0
19.03.2020;00:00;1.057;-;1.054;280;0;0;0
19.03.2020;01:00;1.060;-;1.052;279;0;0;0
19.03.2020;02:00;1.062;-;1.054;280;0;0;0
19.03.2020;03:00;1.061;-;1.057;266;0;0;0
19.03.2020;04:00;1.062;-;1.059;236;0;0;0
19.03.2020;05:00;1.064;-;1.051;239;0;0;0
19.03.2020;06:00;1.058;-;1.055;240;0;0;0
19.03.2020;07:00;1.058;-;1.060;242;0;0;0
19.03.2020;08:00;1.061;-;1.058;228;0;0;0
19.03.2020;09:00;1.056;-;1.057;234;0;0;0
19.03.2020;10:00;1.060;-;1.050;243;0;0;0
19.03.2020;11:00;1.049;-;1.048;263;0;0;0
19.03.2020;12:00;1.058;-;1.051;268;0;0;0
19.03.2020;13:00;1.055;-;1.054;277;0;0;0
19.03.2020;14:00;1.055;-;1.052;288;0;0;0
19.03.2020;15:00;1.055;-;1.049;288;0;0;0
19.03.2020;16:00;1.055;-;1.050;289;0;0;0
19.03.2020;17:00;1.052;-;1.051;288;0;0;0
19.03.2020;18:00;1.056;-;1.054;287;0;0;0
19.03.2020;19:00;1.057;-;1.048;287;0;0;0
19.03.2020;20:00;1.057;-;1.046;291;0;0;0
19.03.2020;21:00;1.059;-;1.048;291;0;0;0
19.03.2020;22:00;1.055;-;1.052;292;0;0;0
19.03.2020;23:00;1.052;-;1.055;292;0;0;0
20.03.2020;00:00;1.055;-;1.053;293;0;0;0
20.03.2020;01:00;1.057;-;1.055;291;0;0;0
20.03.2020;02:00;1.056;-;1.055;292;0;0;0
20.03.2020;03:00;1.058;-;1.063;291;0;0;0
20.03.2020;04:00;1.061;-;1.054;292;0;0;0
20.03.2020;05:00;1.061;-;1.059;293;0;0;0
20.03.2020;06:00;1.055;-;1.052;291;0;0;0
20.03.2020;07:00;1.058;-;1.060;291;0;0;0
20.03.2020;08:00;1.058;-;1.059;292;0;0;0
20.03.2020;09:00;1.061;-;1.061;291;0;0;0
20.03.2020;10:00;1.053;-;1.056;292;0;0;0
20.03.2020;11:00;1.053;-;1.055;292;0;0;0
20.03.2020;12:00;1.051;-;1.059;292;0;0;0
20.03.2020;13:00;1.057;-;1.058;242;0;0;0
20.03.2020;14:00;1.057;-;1.058;220;0;0;0
20.03.2020;15:00;1.055;-;1.060;272;0;0;0
20.03.2020;16:00;1.056;-;1.060;294;0;0;0
20.03.2020;17:00;1.056;-;1.056;295;0;0;0
20.03.2020;18:00;1.058;-;1.058;293;0;0;0
20.03.2020;19:00;1.055;-;1.062;293;0;0;0
20.03.2020;20:00;1.057;-;1.060;293;0;0;0
20.03.2020;21:00;1.057;-;1.030;175;0;0;0
20.03.2020;22:00;1.057;-;790;142;0;0;0
20.03.2020;23:00;1.042;-;421;142;0;0;0
21.03.2020;00:00;797;-;0;142;0;0;0
21.03.2020;01:00;522;-;0;143;0;0;0
21.03.2020;02:00;484;-;0;143;0;0;0
21.03.2020;03:00;483;-;0;144;0;0;0
21.03.2020;04:00;486;-;0;144;0;0;0
21.03.2020;05:00;484;-;0;143;0;0;0
21.03.2020;06:00;478;-;0;142;0;0;0
21.03.2020;07:00;480;-;0;142;0;0;0
21.03.2020;08:00;484;-;0;143;0;0;0
21.03.2020;09:00;483;-;0;143;0;0;0
21.03.2020;10:00;483;-;0;143;0;0;0
21.03.2020;11:00;481;-;0;144;0;0;0
21.03.2020;12:00;484;-;0;142;0;0;0
21.03.2020;13:00;487;-;0;143;0;0;0
21.03.2020;14:00;485;-;0;144;0;0;0
21.03.2020;15:00;484;-;0;144;0;0;0
21.03.2020;16:00;486;-;0;143;0;0;0
21.03.2020;17:00;526;-;0;144;0;0;0
21.03.2020;18:00;643;-;0;144;0;0;0
21.03.2020;19:00;878;-;0;148;0;0;0
21.03.2020;20:00;1.011;-;0;146;0;0;0
21.03.2020;21:00;817;-;0;140;0;0;0
21.03.2020;22:00;651;-;0;142;0;0;0
21.03.2020;23:00;534;-;0;143;0;0;0
22.03.2020;00:00;481;-;0;144;0;0;0
22.03.2020;01:00;483;-;0;144;0;0;0
22.03.2020;02:00;485;-;0;143;0;0;0
22.03.2020;03:00;485;-;0;142;0;0;0
22.03.2020;04:00;484;-;0;143;0;0;0
22.03.2020;05:00;484;-;0;143;0;0;0
22.03.2020;06:00;479;-;0;142;0;0;0
22.03.2020;07:00;481;-;0;140;0;0;0
22.03.2020;08:00;484;-;0;141;0;0;0
22.03.2020;09:00;482;-;0;142;0;0;0
22.03.2020;10:00;485;-;0;142;0;0;0
22.03.2020;11:00;483;-;0;143;0;0;0
22.03.2020;12:00;484;-;0;143;0;0;0
22.03.2020;13:00;486;-;0;143;0;0;0
22.03.2020;14:00;485;-;0;141;0;0;0
22.03.2020;15:00;485;-;0;144;0;0;0
22.03.2020;16:00;486;-;0;142;0;0;0
22.03.2020;17:00;593;-;0;143;0;0;0
22.03.2020;18:00;1.020;-;0;155;0;0;0
22.03.2020;19:00;1.057;-;0;248;0;0;0
22.03.2020;20:00;971;-;0;161;0;0;0
22.03.2020;21:00;542;-;0;141;0;0;0
22.03.2020;22:00;488;-;0;143;0;0;0
22.03.2020;23:00;488;-;0;142;0;0;0
23.03.2020;00:00;484;-;0;143;0;0;0
23.03.2020;01:00;486;-;0;141;0;0;0
23.03.2020;02:00;485;-;0;142;0;0;0
23.03.2020;03:00;485;-;0;142;0;0;0
23.03.2020;04:00;485;-;0;142;0;0;0
23.03.2020;05:00;573;-;0;140;0;0;0
23.03.2020;06:00;978;-;0;143;0;0;0
23.03.2020;07:00;1.052;-;0;143;0;0;0
23.03.2020;08:00;1.018;-;0;142;0;0;0
23.03.2020;09:00;586;-;0;142;0;0;0
23.03.2020;10:00;484;-;0;139;0;0;0
23.03.2020;11:00;483;-;0;143;0;0;0
23.03.2020;12:00;484;-;0;143;0;0;0
23.03.2020;13:00;487;-;0;143;0;0;0
23.03.2020;14:00;486;-;0;144;0;0;0
23.03.2020;15:00;601;-;0;144;0;0;0
23.03.2020;16:00;891;-;0;155;0;0;0
23.03.2020;17:00;1.058;-;0;225;0;0;0
23.03.2020;18:00;1.056;-;0;232;0;0;0
23.03.2020;19:00;1.056;-;0;227;0;0;0
23.03.2020;20:00;1.057;-;0;223;0;0;0
23.03.2020;21:00;1.050;-;0;223;0;0;0
23.03.2020;22:00;1.056;-;0;225;0;0;0
23.03.2020;23:00;1.049;-;0;224;0;0;0
24.03.2020;00:00;916;-;0;149;0;0;0
24.03.2020;01:00;1.035;-;0;144;0;0;0
24.03.2020;02:00;1.044;-;0;144;0;0;0
24.03.2020;03:00;1.052;-;80;171;0;0;0
24.03.2020;04:00;1.052;-;410;217;0;0;0
24.03.2020;05:00;1.052;-;597;206;0;0;0
24.03.2020;06:00;1.048;-;948;188;0;0;0
24.03.2020;07:00;1.051;-;1.055;221;0;0;0
24.03.2020;08:00;1.051;-;1.067;194;0;0;0
24.03.2020;09:00;1.048;-;1.038;147;0;0;0
24.03.2020;10:00;827;-;687;142;0;0;0
24.03.2020;11:00;486;-;479;143;0;0;0
24.03.2020;12:00;484;-;493;144;0;0;0
24.03.2020;13:00;485;-;485;145;0;0;0
24.03.2020;14:00;488;-;487;145;0;0;0
24.03.2020;15:00;615;-;625;198;0;0;0
24.03.2020;16:00;1.020;-;993;207;0;0;0
24.03.2020;17:00;1.044;-;1.056;216;0;0;0
24.03.2020;18:00;1.046;-;1.060;215;0;0;0
24.03.2020;19:00;1.047;-;1.063;215;0;0;0
24.03.2020;20:00;1.049;-;1.061;214;0;0;0
24.03.2020;21:00;1.050;-;1.061;214;0;0;0
24.03.2020;22:00;1.051;-;1.059;231;0;0;0
24.03.2020;23:00;1.052;-;1.055;278;0;0;0
25.03.2020;00:00;1.054;-;1.057;204;0;0;0
25.03.2020;01:00;1.053;-;1.052;165;0;0;0
25.03.2020;02:00;1.056;-;1.056;198;0;0;0
25.03.2020;03:00;1.054;-;1.056;145;0;0;0
25.03.2020;04:00;1.056;-;1.057;143;0;0;0
25.03.2020;05:00;1.059;-;1.061;190;0;0;0
25.03.2020;06:00;1.052;-;1.052;281;0;0;0
25.03.2020;07:00;1.055;-;1.052;292;0;0;0
25.03.2020;08:00;1.056;-;1.053;291;0;0;0
25.03.2020;09:00;1.053;-;1.055;192;0;0;0
25.03.2020;10:00;943;-;975;143;0;0;0
25.03.2020;11:00;1.051;-;1.041;143;0;0;0
25.03.2020;12:00;1.002;-;1.007;144;0;0;0
25.03.2020;13:00;898;-;899;143;0;0;0
25.03.2020;14:00;898;-;899;143;0;0;0
25.03.2020;15:00;875;-;877;143;0;0;0
25.03.2020;16:00;984;-;980;193;0;0;0
25.03.2020;17:00;1.058;-;1.053;290;0;0;0
25.03.2020;18:00;1.059;-;1.060;288;0;0;0
25.03.2020;19:00;1.060;-;1.055;288;0;0;0
25.03.2020;20:00;1.058;-;1.059;254;0;0;0
25.03.2020;21:00;1.029;-;1.062;157;0;0;0
25.03.2020;22:00;1.057;-;1.065;177;0;0;0
25.03.2020;23:00;1.060;-;1.057;211;0;0;0
26.03.2020;00:00;972;-;906;145;0;0;0
26.03.2020;01:00;856;-;781;144;0;0;0
26.03.2020;02:00;506;-;541;144;0;0;0
26.03.2020;03:00;487;-;486;145;0;0;0
