Datum;Uhrzeit;Generation_DE D[MW];Generation_DE C[MW];Generation_DE H_VGT[MW];Generation_DE G_VGT[MW];Generation_DE F[MW];Generation_DE H[MW];Generation_DE G[MW];Generation_DE E[MW]
25.03.2020;23:00;-;-;0;0;0;583;0;90
26.03.2020;00:00;-;-;0;0;0;379;0;92
26.03.2020;01:00;-;-;0;0;0;378;0;92
26.03.2020;02:00;-;-;0;0;0;378;0;92
26.03.2020;03:00;-;-;0;0;0;378;0;93
26.03.2020;04:00;-;-;0;0;0;379;0;93
26.03.2020;05:00;-;-;0;0;0;403;0;93
26.03.2020;06:00;-;-;0;0;0;626;0;93
26.03.2020;07:00;-;-;0;0;0;654;0;92
26.03.2020;08:00;-;-;0;0;0;658;0;91
26.03.2020;09:00;-;-;0;0;0;483;0;91
26.03.2020;10:00;-;-;0;0;0;381;0;90
26.03.2020;11:00;-;-;0;0;0;380;0;91
26.03.2020;12:00;-;-;0;0;0;381;0;94
26.03.2020;13:00;-;-;0;0;0;381;0;93
26.03.2020;14:00;-;-;0;0;0;381;0;92
26.03.2020;15:00;-;-;0;0;0;378;0;96
26.03.2020;16:00;-;-;0;0;0;377;0;101
26.03.2020;17:00;-;-;0;0;0;376;0;102
26.03.2020;18:00;-;-;0;0;0;534;0;137
26.03.2020;19:00;-;-;0;0;0;656;0;168
26.03.2020;20:00;-;-;0;0;0;654;0;166
26.03.2020;21:00;-;-;0;0;0;577;0;125
26.03.2020;22:00;-;-;0;0;0;650;0;104
26.03.2020;23:00;-;-;0;0;0;641;0;98
27.03.2020;00:00;-;-;0;0;0;651;0;103
27.03.2020;01:00;-;-;0;0;0;539;0;103
27.03.2020;02:00;-;-;0;0;0;380;0;101
27.03.2020;03:00;-;-;0;0;0;450;0;98
27.03.2020;04:00;-;-;0;0;0;378;0;97
27.03.2020;05:00;-;-;0;0;0;456;0;103
27.03.2020;06:00;-;-;0;0;0;643;0;157
27.03.2020;07:00;-;-;0;0;0;657;0;167
27.03.2020;08:00;-;-;0;0;0;659;0;164
27.03.2020;09:00;-;-;0;0;0;646;0;154
27.03.2020;10:00;-;-;0;0;0;463;0;104
27.03.2020;11:00;-;-;0;0;0;379;0;91
27.03.2020;12:00;-;-;0;0;0;379;0;92
27.03.2020;13:00;-;-;0;0;0;378;0;93
27.03.2020;14:00;-;-;0;0;0;379;0;91
27.03.2020;15:00;-;-;0;0;0;380;0;91
27.03.2020;16:00;-;-;0;0;0;378;0;92
27.03.2020;17:00;-;-;0;0;0;491;0;91
27.03.2020;18:00;-;-;0;0;0;644;0;123
27.03.2020;19:00;-;-;0;0;0;661;0;157
27.03.2020;20:00;-;-;0;0;0;662;0;156
27.03.2020;21:00;-;-;0;0;0;661;0;160
27.03.2020;22:00;-;-;0;0;0;661;0;158
27.03.2020;23:00;-;-;0;0;0;640;0;130
28.03.2020;00:00;-;-;0;0;0;645;0;87
28.03.2020;01:00;-;-;0;0;0;596;0;92
28.03.2020;02:00;-;-;0;0;0;653;0;91
28.03.2020;03:00;-;-;0;0;0;659;0;92
28.03.2020;04:00;-;-;0;0;0;558;0;90
28.03.2020;05:00;-;-;0;0;0;401;0;91
28.03.2020;06:00;-;-;0;0;0;379;0;94
28.03.2020;07:00;-;-;0;0;0;380;0;93
28.03.2020;08:00;-;-;0;0;0;379;0;92
28.03.2020;09:00;-;-;0;0;0;379;0;92
28.03.2020;10:00;-;-;0;0;0;378;0;92
28.03.2020;11:00;-;-;0;0;0;378;0;92
28.03.2020;12:00;-;-;0;0;0;377;0;89
28.03.2020;13:00;-;-;0;0;0;378;0;89
28.03.2020;14:00;-;-;0;0;0;378;0;92
28.03.2020;15:00;-;-;0;0;0;379;0;92
28.03.2020;16:00;-;-;0;0;0;379;0;92
28.03.2020;17:00;-;-;0;0;0;378;0;93
28.03.2020;18:00;-;-;0;0;0;379;0;93
28.03.2020;19:00;-;-;0;0;0;379;0;92
28.03.2020;20:00;-;-;0;0;0;378;0;90
28.03.2020;21:00;-;-;0;0;0;378;0;91
28.03.2020;22:00;-;-;0;0;0;379;0;91
28.03.2020;23:00;-;-;0;0;0;378;0;93
29.03.2020;00:00;-;-;0;0;0;378;0;91
29.03.2020;01:00;-;-;0;0;0;377;0;89
29.03.2020;03:00;-;-;0;0;0;389;0;93
29.03.2020;04:00;-;-;0;0;0;380;0;93
29.03.2020;05:00;-;-;0;0;0;379;0;93
29.03.2020;06:00;-;-;0;0;0;379;0;93
29.03.2020;07:00;-;-;0;0;0;380;0;91
29.03.2020;08:00;-;-;0;0;0;379;0;91
29.03.2020;09:00;-;-;0;0;0;378;0;90
29.03.2020;10:00;-;-;0;0;0;385;0;95
29.03.2020;11:00;-;-;0;0;0;382;0;94
29.03.2020;12:00;-;-;0;0;0;380;0;92
29.03.2020;13:00;-;-;0;0;0;381;0;92
29.03.2020;14:00;-;-;0;0;0;384;0;91
29.03.2020;15:00;-;-;0;0;0;379;0;97
29.03.2020;16:00;-;-;0;0;0;377;0;90
29.03.2020;17:00;-;-;0;0;0;378;0;89
29.03.2020;18:00;-;-;0;0;0;380;0;90
29.03.2020;19:00;-;-;0;0;0;379;0;91
29.03.2020;20:00;-;-;0;0;0;379;0;91
29.03.2020;21:00;-;-;0;0;0;378;0;91
29.03.2020;22:00;-;-;0;0;0;379;0;90
29.03.2020;23:00;-;-;0;0;0;380;0;92
30.03.2020;00:00;-;-;0;0;0;379;0;93
30.03.2020;01:00;-;-;0;0;0;380;0;94
30.03.2020;02:00;-;-;0;0;0;380;0;93
30.03.2020;03:00;-;-;0;0;0;380;0;92
30.03.2020;04:00;-;-;0;0;0;382;0;92
30.03.2020;05:00;-;-;0;0;0;471;0;92
30.03.2020;06:00;-;-;0;0;0;623;0;133
30.03.2020;07:00;-;-;0;0;0;644;0;153
30.03.2020;08:00;-;-;0;0;0;657;0;152
30.03.2020;09:00;-;-;0;0;0;659;0;152
30.03.2020;10:00;-;-;0;0;0;659;0;151
30.03.2020;11:00;-;-;0;0;0;658;0;153
30.03.2020;12:00;-;-;0;0;0;656;0;153
30.03.2020;13:00;-;-;0;0;0;634;0;149
30.03.2020;14:00;-;-;0;0;0;576;0;98
30.03.2020;15:00;-;-;0;0;0;649;0;90
30.03.2020;16:00;-;-;0;0;0;631;0;91
30.03.2020;17:00;-;-;0;0;0;615;0;97
30.03.2020;18:00;-;-;0;0;0;658;0;146
30.03.2020;19:00;-;-;0;0;0;657;0;154
30.03.2020;20:00;-;-;0;0;0;659;0;151
30.03.2020;21:00;-;-;0;0;0;659;0;154
30.03.2020;22:00;-;-;0;0;0;659;0;156
30.03.2020;23:00;-;-;0;0;0;660;0;158
31.03.2020;00:00;-;-;0;0;0;659;0;156
31.03.2020;01:00;-;-;0;0;0;658;0;155
31.03.2020;02:00;-;-;0;0;0;659;0;156
31.03.2020;03:00;-;-;0;0;0;658;0;156
31.03.2020;04:00;-;-;0;0;0;660;0;156
31.03.2020;05:00;-;-;0;0;0;656;0;157
31.03.2020;06:00;-;-;0;0;0;657;0;157
31.03.2020;07:00;-;-;0;0;0;657;0;155
31.03.2020;08:00;-;-;0;0;0;656;0;156
31.03.2020;09:00;-;-;0;0;0;656;0;155
31.03.2020;10:00;-;-;0;0;0;649;0;155
31.03.2020;11:00;-;-;0;0;0;531;0;155
31.03.2020;12:00;-;-;0;0;0;550;0;156
31.03.2020;13:00;-;-;0;0;0;547;0;130
31.03.2020;14:00;-;-;0;0;0;527;0;89
31.03.2020;15:00;-;-;0;0;0;381;0;89
31.03.2020;16:00;-;-;0;0;0;486;0;90
31.03.2020;17:00;-;-;0;0;0;635;0;89
31.03.2020;18:00;-;-;0;0;0;638;0;93
31.03.2020;19:00;-;-;0;0;0;660;0;148
31.03.2020;20:00;-;-;0;0;0;661;0;156
31.03.2020;21:00;-;-;0;0;0;661;0;158
31.03.2020;22:00;-;-;0;0;0;661;0;157
31.03.2020;23:00;-;-;0;0;0;661;0;157
01.04.2020;00:00;-;-;0;0;0;657;0;157
01.04.2020;01:00;-;-;0;0;0;476;0;154
01.04.2020;02:00;-;-;0;0;0;412;0;129
01.04.2020;03:00;-;-;0;0;0;379;0;90
01.04.2020;04:00;-;-;0;0;0;409;0;90
01.04.2020;05:00;-;-;0;0;0;629;0;127
01.04.2020;06:00;-;-;0;0;0;656;0;156
01.04.2020;07:00;-;-;0;0;0;650;0;157
01.04.2020;08:00;-;-;0;0;0;659;0;158
01.04.2020;09:00;-;-;0;0;0;596;0;153
01.04.2020;10:00;-;-;0;0;0;558;0;97
01.04.2020;11:00;-;-;0;0;0;394;0;90
01.04.2020;12:00;-;-;0;0;0;378;0;93
01.04.2020;13:00;-;-;0;0;0;380;0;93
01.04.2020;14:00;-;-;0;0;0;378;0;92
01.04.2020;15:00;-;-;0;0;0;379;0;92
01.04.2020;16:00;-;-;0;0;0;380;0;92
01.04.2020;17:00;-;-;0;0;0;557;0;91
01.04.2020;18:00;-;-;0;0;0;661;0;117
01.04.2020;19:00;-;-;0;0;0;661;0;155
01.04.2020;20:00;-;-;0;0;0;660;0;155
01.04.2020;21:00;-;-;0;0;0;660;0;157
01.04.2020;22:00;-;-;0;0;0;661;0;155
01.04.2020;23:00;-;-;0;0;0;661;0;155
02.04.2020;00:00;-;-;0;0;0;661;0;158
02.04.2020;01:00;-;-;0;0;0;659;0;157
02.04.2020;02:00;-;-;0;0;0;649;0;157
02.04.2020;03:00;-;-;0;0;0;658;0;157
02.04.2020;04:00;-;-;0;0;0;656;0;157
02.04.2020;05:00;-;-;0;0;0;655;0;157
02.04.2020;06:00;-;-;0;0;0;655;0;156
02.04.2020;07:00;-;-;0;0;0;654;0;156
02.04.2020;08:00;-;-;0;0;0;657;0;159
02.04.2020;09:00;-;-;0;0;0;654;0;127
02.04.2020;10:00;-;-;0;0;0;646;0;89
02.04.2020;11:00;-;-;0;0;0;466;0;92
02.04.2020;12:00;-;-;0;0;0;400;0;93
02.04.2020;13:00;-;-;0;0;0;381;0;94
02.04.2020;14:00;-;-;0;0;0;382;0;95
02.04.2020;15:00;-;-;0;0;0;380;0;94
02.04.2020;16:00;-;-;0;0;0;382;0;93
02.04.2020;17:00;-;-;0;0;0;469;0;94
02.04.2020;18:00;-;-;0;0;0;655;0;99
02.04.2020;19:00;-;-;0;0;0;655;0;147
02.04.2020;20:00;-;-;0;0;0;657;0;151
02.04.2020;21:00;-;-;0;0;0;654;0;95
02.04.2020;22:00;-;-;0;0;0;650;0;89
02.04.2020;23:00;-;-;0;0;0;647;0;92
03.04.2020;00:00;-;-;0;0;0;450;0;91
03.04.2020;01:00;-;-;0;0;0;378;0;92
03.04.2020;02:00;-;-;0;0;0;379;0;91
03.04.2020;03:00;-;-;0;0;0;378;0;91
03.04.2020;04:00;-;-;0;0;0;378;0;91
03.04.2020;05:00;-;-;0;0;0;401;0;91
03.04.2020;06:00;-;-;0;0;0;571;0;98
03.04.2020;07:00;-;-;0;0;0;651;0;152
03.04.2020;08:00;-;-;0;0;0;657;0;158
03.04.2020;09:00;-;-;0;0;0;658;0;159
03.04.2020;10:00;-;-;0;0;0;660;0;159
03.04.2020;11:00;-;-;0;0;0;646;0;157
03.04.2020;12:00;-;-;0;0;0;445;0;120
03.04.2020;13:00;-;-;0;0;0;379;0;89
03.04.2020;14:00;-;-;0;0;0;379;0;91
03.04.2020;15:00;-;-;0;0;0;380;0;91
03.04.2020;16:00;-;-;0;0;0;381;0;104
03.04.2020;17:00;-;-;0;0;0;509;0;157
03.04.2020;18:00;-;-;0;0;0;654;0;161
03.04.2020;19:00;-;-;0;0;0;658;0;159
03.04.2020;20:00;-;-;0;0;0;658;0;157
03.04.2020;21:00;-;-;0;0;0;660;0;159
03.04.2020;22:00;-;-;0;0;0;660;0;159
03.04.2020;23:00;-;-;0;0;0;659;0;159
04.04.2020;00:00;-;-;0;0;0;660;0;158
04.04.2020;01:00;-;-;0;0;0;659;0;158
04.04.2020;02:00;-;-;0;0;0;658;0;112
04.04.2020;03:00;-;-;0;0;0;465;0;89
04.04.2020;04:00;-;-;0;0;0;378;0;90
04.04.2020;05:00;-;-;0;0;0;378;0;92
04.04.2020;06:00;-;-;0;0;0;380;0;94
04.04.2020;07:00;-;-;0;0;0;380;0;92
04.04.2020;08:00;-;-;0;0;0;381;0;90
04.04.2020;09:00;-;-;0;0;0;380;0;94
04.04.2020;10:00;-;-;0;0;0;378;0;94
04.04.2020;11:00;-;-;0;0;0;380;0;93
04.04.2020;12:00;-;-;0;0;0;378;0;91
04.04.2020;13:00;-;-;0;0;0;380;0;91
04.04.2020;14:00;-;-;0;0;0;379;0;91
04.04.2020;15:00;-;-;0;0;0;377;0;92
04.04.2020;16:00;-;-;0;0;0;385;0;93
04.04.2020;17:00;-;-;0;0;0;476;0;112
04.04.2020;18:00;-;-;0;0;0;631;0;157
04.04.2020;19:00;-;-;0;0;0;658;0;156
04.04.2020;20:00;-;-;0;0;0;658;0;156
04.04.2020;21:00;-;-;0;0;0;658;0;156
04.04.2020;22:00;-;-;0;0;0;659;0;156
04.04.2020;23:00;-;-;0;0;0;589;0;136
05.04.2020;00:00;-;-;0;0;0;380;0;91
05.04.2020;01:00;-;-;0;0;0;378;0;92
05.04.2020;02:00;-;-;0;0;0;379;0;89
05.04.2020;03:00;-;-;0;0;0;379;0;90
05.04.2020;04:00;-;-;0;0;0;380;0;90
05.04.2020;05:00;-;-;0;0;0;379;0;90
05.04.2020;06:00;-;-;0;0;0;378;0;91
05.04.2020;07:00;-;-;0;0;0;373;0;91
05.04.2020;08:00;-;-;0;0;0;374;0;91
05.04.2020;09:00;-;-;0;0;0;373;0;94
05.04.2020;10:00;-;-;0;0;0;372;0;92
05.04.2020;11:00;-;-;0;0;0;371;0;88
05.04.2020;12:00;-;-;0;0;0;369;0;89
05.04.2020;13:00;-;-;0;0;0;369;0;89
05.04.2020;14:00;-;-;0;0;0;369;0;90
05.04.2020;15:00;-;-;0;0;0;368;0;90
05.04.2020;16:00;-;-;0;0;0;369;0;91
05.04.2020;17:00;-;-;0;0;0;374;0;91
05.04.2020;18:00;-;-;0;0;0;379;0;92
05.04.2020;19:00;-;-;0;0;0;379;0;92
05.04.2020;20:00;-;-;0;0;0;378;0;91
05.04.2020;21:00;-;-;0;0;0;377;0;88
05.04.2020;22:00;-;-;0;0;0;380;0;86
05.04.2020;23:00;-;-;0;0;0;379;0;94
06.04.2020;00:00;-;-;0;0;0;378;0;97
06.04.2020;01:00;-;-;0;0;0;379;0;92
06.04.2020;02:00;-;-;0;0;0;379;0;93
06.04.2020;03:00;-;-;0;0;0;379;0;91
06.04.2020;04:00;-;-;0;0;0;379;0;91
06.04.2020;05:00;-;-;0;0;0;377;0;90
06.04.2020;06:00;-;-;0;0;0;377;0;89
06.04.2020;07:00;-;-;0;0;0;377;0;90
06.04.2020;08:00;-;-;0;0;0;379;0;89
06.04.2020;09:00;-;-;0;0;0;386;0;91
06.04.2020;10:00;-;-;0;0;0;416;0;93
06.04.2020;11:00;-;-;0;0;0;379;0;93
06.04.2020;12:00;-;-;0;0;0;379;0;91
06.04.2020;13:00;-;-;0;0;0;379;0;90
06.04.2020;14:00;-;-;0;0;0;379;0;92
06.04.2020;15:00;-;-;0;0;0;379;0;90
06.04.2020;16:00;-;-;0;0;0;379;0;90
06.04.2020;17:00;-;-;0;0;0;426;0;91
06.04.2020;18:00;-;-;0;0;0;637;0;128
06.04.2020;19:00;-;-;0;0;0;654;0;157
06.04.2020;20:00;-;-;0;0;0;654;0;157
06.04.2020;21:00;-;-;0;0;0;654;0;157
06.04.2020;22:00;-;-;0;0;0;656;0;155
06.04.2020;23:00;-;-;0;0;0;589;0;147
07.04.2020;00:00;-;-;0;0;0;456;0;92
07.04.2020;01:00;-;-;0;0;0;379;0;88
07.04.2020;02:00;-;-;0;0;0;379;0;90
07.04.2020;03:00;-;-;0;0;0;379;0;91
07.04.2020;04:00;-;-;0;0;0;379;0;89
07.04.2020;05:00;-;-;0;0;0;379;0;90
07.04.2020;06:00;-;-;0;0;0;533;0;107
07.04.2020;07:00;-;-;0;0;0;656;0;122
07.04.2020;08:00;-;-;0;0;0;658;0;92
07.04.2020;09:00;-;-;0;0;0;621;0;92
07.04.2020;10:00;-;-;0;0;0;397;0;91
07.04.2020;11:00;-;-;0;0;0;379;0;91
07.04.2020;12:00;-;-;0;0;0;381;0;93
07.04.2020;13:00;-;-;0;0;0;379;0;92
07.04.2020;14:00;-;-;0;0;0;379;0;0
07.04.2020;15:00;-;-;0;0;0;377;0;59
07.04.2020;16:00;-;-;0;0;0;381;0;95
07.04.2020;17:00;-;-;0;0;0;553;0;99
07.04.2020;18:00;-;-;0;0;0;652;0;152
07.04.2020;19:00;-;-;0;0;0;657;0;157
07.04.2020;20:00;-;-;0;0;0;656;0;160
07.04.2020;21:00;-;-;0;0;0;607;0;118
07.04.2020;22:00;-;-;0;0;0;386;0;88
07.04.2020;23:00;-;-;0;0;0;378;0;90
08.04.2020;00:00;-;-;0;0;0;379;0;92
08.04.2020;01:00;-;-;0;0;0;380;0;91
08.04.2020;02:00;-;-;0;0;0;380;0;95
08.04.2020;03:00;-;-;0;0;0;379;0;95
08.04.2020;04:00;-;-;0;0;0;381;0;93
08.04.2020;05:00;-;-;0;0;0;424;0;93
08.04.2020;06:00;-;-;0;0;0;483;0;103
08.04.2020;07:00;-;-;0;0;0;655;0;154
08.04.2020;08:00;-;-;0;0;0;590;0;135
08.04.2020;09:00;-;-;0;0;0;428;0;88
08.04.2020;10:00;-;-;0;0;0;379;0;89
08.04.2020;11:00;-;-;0;0;0;378;0;91
08.04.2020;12:00;-;-;0;0;0;379;0;90
08.04.2020;13:00;-;-;0;0;0;378;0;92
08.04.2020;14:00;-;-;0;0;0;378;0;93
08.04.2020;15:00;-;-;0;0;0;379;0;94
08.04.2020;16:00;-;-;0;0;0;507;0;94
08.04.2020;17:00;-;-;65;0;0;635;0;93
08.04.2020;18:00;-;-;181;0;0;643;0;128
08.04.2020;19:00;-;-;183;0;0;646;0;157
08.04.2020;20:00;-;-;185;0;0;648;0;158
08.04.2020;21:00;-;-;187;0;0;656;0;156
08.04.2020;22:00;-;-;189;0;0;656;0;155
08.04.2020;23:00;-;-;103;0;0;647;0;112
09.04.2020;00:00;-;-;0;0;0;559;0;90
09.04.2020;01:00;-;-;0;0;0;392;0;90
09.04.2020;02:00;-;-;0;0;0;379;0;90
09.04.2020;03:00;-;-;0;0;0;380;0;89
09.04.2020;04:00;-;-;0;0;0;466;0;90
09.04.2020;05:00;-;-;0;0;0;650;0;102
09.04.2020;06:00;-;-;0;0;0;655;0;155
09.04.2020;07:00;-;-;0;0;0;659;0;157
09.04.2020;08:00;-;-;0;0;0;657;0;154
09.04.2020;09:00;-;-;0;0;0;631;0;155
09.04.2020;10:00;-;-;0;0;0;414;0;153
09.04.2020;11:00;-;-;0;0;0;379;0;104
09.04.2020;12:00;-;-;0;0;0;379;0;91
09.04.2020;13:00;-;-;0;0;0;380;0;91
09.04.2020;14:00;-;-;0;0;0;378;0;91
09.04.2020;15:00;-;-;0;0;0;380;0;90
09.04.2020;16:00;-;-;0;0;0;380;0;90
09.04.2020;17:00;-;-;0;0;0;380;0;91
09.04.2020;18:00;-;-;0;0;0;383;0;94
09.04.2020;19:00;-;-;0;0;0;529;0;144
09.04.2020;20:00;-;-;0;0;0;655;0;155
09.04.2020;21:00;-;-;0;0;0;657;0;153
09.04.2020;22:00;-;-;0;0;0;653;0;111
09.04.2020;23:00;-;-;0;0;0;444;0;92
10.04.2020;00:00;-;-;0;0;0;378;0;93
10.04.2020;01:00;-;-;0;0;0;378;0;93
10.04.2020;02:00;-;-;0;0;0;379;0;92
10.04.2020;03:00;-;-;0;0;0;379;0;89
10.04.2020;04:00;-;-;0;0;0;375;0;90
10.04.2020;05:00;-;-;0;0;0;375;0;93
10.04.2020;06:00;-;-;0;0;0;337;0;94
10.04.2020;07:00;-;-;0;0;0;277;0;92
10.04.2020;08:00;-;-;0;0;0;254;0;91
10.04.2020;09:00;-;-;0;0;0;251;0;93
10.04.2020;10:00;-;-;0;0;0;251;0;93
10.04.2020;11:00;-;-;0;0;0;252;0;91
10.04.2020;12:00;-;-;0;0;0;251;0;91
10.04.2020;13:00;-;-;0;0;0;254;0;93
10.04.2020;14:00;-;-;0;0;0;253;0;96
10.04.2020;15:00;-;-;0;0;0;254;0;94
10.04.2020;16:00;-;-;0;0;0;253;0;94
10.04.2020;17:00;-;-;0;0;0;258;0;95
10.04.2020;18:00;-;-;0;0;0;375;0;146
10.04.2020;19:00;-;-;0;0;0;382;0;159
10.04.2020;20:00;-;-;0;0;0;380;0;157
10.04.2020;21:00;-;-;0;0;0;380;0;157
10.04.2020;22:00;-;-;0;0;0;374;0;112
10.04.2020;23:00;-;-;0;0;0;256;0;89
11.04.2020;00:00;-;-;0;0;0;246;0;91
11.04.2020;01:00;-;-;0;0;0;246;0;90
11.04.2020;02:00;-;-;0;0;0;247;0;89
11.04.2020;03:00;-;-;0;0;0;247;0;90
11.04.2020;04:00;-;-;0;0;0;246;0;91
11.04.2020;05:00;-;-;0;0;0;247;0;91
11.04.2020;06:00;-;-;0;0;0;253;0;93
11.04.2020;07:00;-;-;0;0;0;257;0;93
11.04.2020;08:00;-;-;0;0;0;248;0;93
11.04.2020;09:00;-;-;0;0;0;249;0;93
11.04.2020;10:00;-;-;0;0;0;251;0;92
11.04.2020;11:00;-;-;0;0;0;249;0;93
11.04.2020;12:00;-;-;0;0;0;263;0;97
11.04.2020;13:00;-;-;0;0;0;257;0;98
11.04.2020;14:00;-;-;0;0;0;255;0;97
11.04.2020;15:00;-;-;0;0;0;248;0;94
11.04.2020;16:00;-;-;0;0;0;248;0;94
11.04.2020;17:00;-;-;0;0;0;252;0;94
11.04.2020;18:00;-;-;0;0;0;266;0;135
11.04.2020;19:00;-;-;0;0;0;381;0;156
11.04.2020;20:00;-;-;0;0;0;381;0;155
11.04.2020;21:00;-;-;0;0;0;378;0;155
11.04.2020;22:00;-;-;0;0;0;307;0;129
11.04.2020;23:00;-;-;0;0;0;252;0;90
12.04.2020;00:00;-;-;0;0;0;251;0;94
12.04.2020;01:00;-;-;0;0;0;251;0;91
12.04.2020;02:00;-;-;0;0;0;251;0;91
12.04.2020;03:00;-;-;0;0;0;252;0;92
12.04.2020;04:00;-;-;0;0;0;250;0;91
12.04.2020;05:00;-;-;0;0;0;251;0;90
12.04.2020;06:00;-;-;0;0;0;251;0;89
12.04.2020;07:00;-;-;0;0;0;252;0;92
12.04.2020;08:00;-;-;0;0;0;253;0;91
12.04.2020;09:00;-;-;0;0;0;250;0;91
12.04.2020;10:00;-;-;0;0;0;248;0;91
12.04.2020;11:00;-;-;0;0;0;247;0;90
12.04.2020;12:00;-;-;0;0;0;247;0;90
12.04.2020;13:00;-;-;0;0;0;247;0;91
12.04.2020;14:00;-;-;0;0;0;250;0;92
12.04.2020;15:00;-;-;0;0;0;247;0;93
12.04.2020;16:00;-;-;0;0;0;246;0;92
12.04.2020;17:00;-;-;0;0;0;252;0;93
12.04.2020;18:00;-;-;0;0;0;251;0;93
12.04.2020;19:00;-;-;0;0;0;251;0;93
12.04.2020;20:00;-;-;0;0;0;253;0;91
12.04.2020;21:00;-;-;0;0;0;252;0;93
12.04.2020;22:00;-;-;0;0;0;252;0;93
12.04.2020;23:00;-;-;0;0;0;253;0;96
13.04.2020;00:00;-;-;0;0;0;252;0;93
13.04.2020;01:00;-;-;0;0;0;252;0;90
13.04.2020;02:00;-;-;0;0;0;252;0;92
13.04.2020;03:00;-;-;0;0;0;252;0;92
13.04.2020;04:00;-;-;0;0;0;253;0;91
13.04.2020;05:00;-;-;0;0;0;253;0;92
13.04.2020;06:00;-;-;0;0;0;252;0;92
13.04.2020;07:00;-;-;0;0;0;252;0;91
13.04.2020;08:00;-;-;0;0;0;252;0;92
13.04.2020;09:00;-;-;0;0;0;250;0;92
13.04.2020;10:00;-;-;0;0;0;247;0;91
13.04.2020;11:00;-;-;0;0;0;248;0;91
13.04.2020;12:00;-;-;0;0;0;248;0;90
13.04.2020;13:00;-;-;0;0;0;247;0;90
13.04.2020;14:00;-;-;0;0;0;246;0;86
13.04.2020;15:00;-;-;0;0;0;233;0;80
13.04.2020;16:00;-;-;0;0;0;234;0;82
13.04.2020;17:00;-;-;0;0;0;238;0;89
13.04.2020;18:00;-;-;0;0;0;250;0;90
13.04.2020;19:00;-;-;0;0;0;255;0;93
13.04.2020;20:00;-;-;0;0;0;262;0;94
13.04.2020;21:00;-;-;0;0;0;263;0;94
13.04.2020;22:00;-;-;0;0;0;263;0;94
13.04.2020;23:00;-;-;0;0;0;261;0;96
14.04.2020;00:00;-;-;0;0;0;260;0;96
14.04.2020;01:00;-;-;0;0;0;259;0;95
14.04.2020;02:00;-;-;0;0;0;262;0;94
14.04.2020;03:00;-;-;0;0;0;267;0;95
14.04.2020;04:00;-;-;0;0;0;268;0;95
14.04.2020;05:00;-;-;0;0;0;270;0;96
14.04.2020;06:00;-;-;0;0;0;281;0;97
14.04.2020;07:00;-;-;0;0;0;379;0;146
14.04.2020;08:00;-;-;0;0;0;381;0;158
14.04.2020;09:00;-;-;0;0;0;381;0;141
14.04.2020;10:00;-;-;0;0;0;381;0;93
14.04.2020;11:00;-;-;0;0;0;351;0;91
14.04.2020;12:00;-;-;0;0;0;375;0;91
14.04.2020;13:00;-;-;0;0;0;317;0;90
14.04.2020;14:00;-;-;0;0;0;273;0;91
14.04.2020;15:00;-;-;0;0;0;276;0;96
14.04.2020;16:00;-;-;0;0;0;274;0;91
14.04.2020;17:00;-;-;0;0;0;451;0;91
14.04.2020;18:00;-;-;0;0;0;544;0;93
14.04.2020;19:00;-;-;0;0;0;652;0;133
14.04.2020;20:00;-;-;0;0;0;663;0;158
14.04.2020;21:00;-;-;0;0;0;662;0;159
14.04.2020;22:00;-;-;0;0;0;660;0;160
14.04.2020;23:00;-;-;0;0;0;492;0;65
15.04.2020;00:00;-;-;0;0;0;381;0;0
15.04.2020;01:00;-;-;0;0;0;380;0;0
15.04.2020;02:00;-;-;0;0;0;382;0;0
15.04.2020;03:00;-;-;0;0;0;377;0;0
15.04.2020;04:00;-;-;0;0;0;376;0;0
15.04.2020;05:00;-;-;0;0;0;391;0;0
15.04.2020;06:00;-;-;0;0;0;632;0;0
15.04.2020;07:00;-;-;0;0;0;638;0;0
15.04.2020;08:00;-;-;0;0;0;635;0;0
15.04.2020;09:00;-;-;0;0;0;561;0;0
15.04.2020;10:00;-;-;0;0;0;379;0;0
15.04.2020;11:00;-;-;0;0;0;379;0;0
15.04.2020;12:00;-;-;0;0;0;377;0;0
15.04.2020;13:00;-;-;0;0;0;379;0;0
15.04.2020;14:00;-;-;0;0;0;378;0;0
15.04.2020;15:00;-;-;0;0;0;379;0;0
15.04.2020;16:00;-;-;0;0;0;407;0;0
15.04.2020;17:00;-;-;0;0;0;565;0;0
15.04.2020;18:00;-;-;0;0;0;659;0;0
15.04.2020;19:00;-;-;0;0;0;657;0;0
15.04.2020;20:00;-;-;0;0;0;657;0;0
15.04.2020;21:00;-;-;0;0;0;657;0;0
15.04.2020;22:00;-;-;0;0;0;660;0;0
15.04.2020;23:00;-;-;0;0;0;654;0;0
16.04.2020;00:00;-;-;0;0;0;658;0;0
16.04.2020;01:00;-;-;0;0;0;659;0;0
16.04.2020;02:00;-;-;0;0;0;654;0;0
16.04.2020;03:00;-;-;0;0;0;660;0;0
16.04.2020;04:00;-;-;0;0;0;660;0;0
16.04.2020;05:00;-;-;0;0;0;659;0;0
16.04.2020;06:00;-;-;0;0;0;658;0;0
16.04.2020;07:00;-;-;0;0;0;656;0;0
16.04.2020;08:00;-;-;0;0;0;513;0;0
16.04.2020;09:00;-;-;0;0;0;398;0;0
