Datum,Uhrzeit,Gesamt[MWh]
12.02.2020,14:30,17959
12.02.2020,14:45,17868
12.02.2020,15:00,17830
12.02.2020,15:15,17736
12.02.2020,15:30,17614
12.02.2020,15:45,17522
12.02.2020,16:00,17461
12.02.2020,16:15,17506
12.02.2020,16:30,17389
12.02.2020,16:45,17431
12.02.2020,17:00,17614
12.02.2020,17:15,17637
12.02.2020,17:30,17904
12.02.2020,17:45,18192
12.02.2020,18:00,18297
12.02.2020,18:15,18226
12.02.2020,18:30,18160
12.02.2020,18:45,18067
12.02.2020,19:00,17961
12.02.2020,19:15,17788
12.02.2020,19:30,17637
12.02.2020,19:45,17525
12.02.2020,20:00,17243
12.02.2020,20:15,16947
12.02.2020,20:30,16709
12.02.2020,20:45,16455
12.02.2020,21:00,16247
12.02.2020,21:15,16078
12.02.2020,21:30,15758
12.02.2020,21:45,15475
12.02.2020,22:00,15462
12.02.2020,22:15,15243
12.02.2020,22:30,15026
12.02.2020,22:45,14765
12.02.2020,23:00,14519
12.02.2020,23:15,14286
12.02.2020,23:30,14186
12.02.2020,23:45,13974
13.02.2020,00:00,13764
13.02.2020,00:15,13581
13.02.2020,00:30,13529
13.02.2020,00:45,13388
13.02.2020,01:00,13290
13.02.2020,01:15,13277
13.02.2020,01:30,13175
13.02.2020,01:45,13057
13.02.2020,02:00,12990
13.02.2020,02:15,12908
13.02.2020,02:30,12793
13.02.2020,02:45,12851
13.02.2020,03:00,12894
13.02.2020,03:15,12882
13.02.2020,03:30,12954
13.02.2020,03:45,13038
13.02.2020,04:00,13214
13.02.2020,04:15,13171
13.02.2020,04:30,13323
13.02.2020,04:45,13463
13.02.2020,05:00,13786
13.02.2020,05:15,13882
13.02.2020,05:30,14051
13.02.2020,05:45,14468
13.02.2020,06:00,15106
13.02.2020,06:15,15544
13.02.2020,06:30,16079
13.02.2020,06:45,16538
13.02.2020,07:00,17064
13.02.2020,07:15,17325
13.02.2020,07:30,17437
13.02.2020,07:45,17593
13.02.2020,08:00,17787
13.02.2020,08:15,17811
13.02.2020,08:30,17842
13.02.2020,08:45,17865
13.02.2020,09:00,17898
13.02.2020,09:15,17945
13.02.2020,09:30,18075
13.02.2020,09:45,18213
13.02.2020,10:00,18390
13.02.2020,10:15,18375
13.02.2020,10:30,18504
13.02.2020,10:45,18618
13.02.2020,11:00,18636
13.02.2020,11:15,18657
13.02.2020,11:30,18670
13.02.2020,11:45,18853
13.02.2020,12:00,18717
13.02.2020,12:15,18632
13.02.2020,12:30,18532
13.02.2020,12:45,18585
13.02.2020,13:00,18875
13.02.2020,13:15,18894
13.02.2020,13:30,18700
13.02.2020,13:45,18485
13.02.2020,14:00,18376
13.02.2020,14:15,18425
13.02.2020,14:30,18395
13.02.2020,14:45,18294
13.02.2020,15:00,18198
13.02.2020,15:15,18050
13.02.2020,15:30,18010
13.02.2020,15:45,17853
13.02.2020,16:00,17844
13.02.2020,16:15,17906
13.02.2020,16:30,17847
13.02.2020,16:45,17771
13.02.2020,17:00,17829
13.02.2020,17:15,17947
13.02.2020,17:30,18238
13.02.2020,17:45,18380
13.02.2020,18:00,18518
13.02.2020,18:15,18536
13.02.2020,18:30,18558
13.02.2020,18:45,18481
13.02.2020,19:00,18259
13.02.2020,19:15,18062
13.02.2020,19:30,17891
13.02.2020,19:45,17679
13.02.2020,20:00,17538
13.02.2020,20:15,17314
13.02.2020,20:30,17112
13.02.2020,20:45,16832
13.02.2020,21:00,16603
13.02.2020,21:15,16357
13.02.2020,21:30,16019
13.02.2020,21:45,15791
13.02.2020,22:00,15481
13.02.2020,22:15,15277
13.02.2020,22:30,15079
13.02.2020,22:45,14800
13.02.2020,23:00,14457
13.02.2020,23:15,14169
13.02.2020,23:30,13951
13.02.2020,23:45,13827
14.02.2020,00:00,13617
14.02.2020,00:15,13485
14.02.2020,00:30,13354
14.02.2020,00:45,13312
14.02.2020,01:00,13255
14.02.2020,01:15,13137
14.02.2020,01:30,13137
14.02.2020,01:45,12998
14.02.2020,02:00,12892
14.02.2020,02:15,12816
14.02.2020,02:30,12856
14.02.2020,02:45,12903
14.02.2020,03:00,12906
14.02.2020,03:15,12972
14.02.2020,03:30,12978
14.02.2020,03:45,13021
14.02.2020,04:00,13218
14.02.2020,04:15,13336
14.02.2020,04:30,13415
14.02.2020,04:45,13512
14.02.2020,05:00,13816
14.02.2020,05:15,14007
14.02.2020,05:30,14091
14.02.2020,05:45,14481
14.02.2020,06:00,15125
14.02.2020,06:15,15509
14.02.2020,06:30,15951
14.02.2020,06:45,16393
14.02.2020,07:00,16895
14.02.2020,07:15,17127
14.02.2020,07:30,17224
14.02.2020,07:45,17333
14.02.2020,08:00,17447
14.02.2020,08:15,17609
14.02.2020,08:30,17686
14.02.2020,08:45,17685
14.02.2020,09:00,17666
14.02.2020,09:15,17719
14.02.2020,09:30,17747
14.02.2020,09:45,17888
14.02.2020,10:00,17825
14.02.2020,10:15,17937
14.02.2020,10:30,17938
14.02.2020,10:45,18043
14.02.2020,11:00,18086
14.02.2020,11:15,18100
14.02.2020,11:30,18174
14.02.2020,11:45,18195
14.02.2020,12:00,18139
14.02.2020,12:15,18041
14.02.2020,12:30,18007
14.02.2020,12:45,18030
14.02.2020,13:00,17968
14.02.2020,13:15,17875
14.02.2020,13:30,17780
14.02.2020,13:45,17588
14.02.2020,14:00,17486
14.02.2020,14:15,17369
14.02.2020,14:30,17357
14.02.2020,14:45,17244
14.02.2020,15:00,17239
14.02.2020,15:15,17117
14.02.2020,15:30,17023
14.02.2020,15:45,16952
14.02.2020,16:00,16870
14.02.2020,16:15,16764
14.02.2020,16:30,16721
14.02.2020,16:45,16863
14.02.2020,17:00,16806
14.02.2020,17:15,16901
14.02.2020,17:30,17158
14.02.2020,17:45,17346
14.02.2020,18:00,17464
14.02.2020,18:15,17446
14.02.2020,18:30,17478
14.02.2020,18:45,17400
14.02.2020,19:00,17233
14.02.2020,19:15,16979
14.02.2020,19:30,16892
14.02.2020,19:45,16703
14.02.2020,20:00,16292
14.02.2020,20:15,15979
14.02.2020,20:30,15753
14.02.2020,20:45,15526
14.02.2020,21:00,15160
14.02.2020,21:15,15012
14.02.2020,21:30,14829
14.02.2020,21:45,14582
14.02.2020,22:00,14472
14.02.2020,22:15,14321
14.02.2020,22:30,14097
14.02.2020,22:45,13891
14.02.2020,23:00,13730
14.02.2020,23:15,13503
14.02.2020,23:30,13270
14.02.2020,23:45,13099
15.02.2020,00:00,12836
15.02.2020,00:15,12664
15.02.2020,00:30,12544
15.02.2020,00:45,12395
15.02.2020,01:00,12255
15.02.2020,01:15,12081
15.02.2020,01:30,12001
15.02.2020,01:45,11901
15.02.2020,02:00,11790
15.02.2020,02:15,11732
15.02.2020,02:30,11720
15.02.2020,02:45,11762
15.02.2020,03:00,11799
15.02.2020,03:15,11762
15.02.2020,03:30,11743
15.02.2020,03:45,11733
15.02.2020,04:00,11920
15.02.2020,04:15,11893
15.02.2020,04:30,11767
15.02.2020,04:45,11830
15.02.2020,05:00,11911
15.02.2020,05:15,11865
15.02.2020,05:30,11882
15.02.2020,05:45,11870
15.02.2020,06:00,11937
15.02.2020,06:15,12027
15.02.2020,06:30,12059
15.02.2020,06:45,12273
15.02.2020,07:00,12486
15.02.2020,07:15,12684
15.02.2020,07:30,12855
15.02.2020,07:45,13038
15.02.2020,08:00,13315
15.02.2020,08:15,13571
15.02.2020,08:30,13875
15.02.2020,08:45,14125
15.02.2020,09:00,14188
15.02.2020,09:15,14230
15.02.2020,09:30,14365
15.02.2020,09:45,14499
15.02.2020,10:00,14563
15.02.2020,10:15,14729
15.02.2020,10:30,14724
15.02.2020,10:45,14834
15.02.2020,11:00,14741
15.02.2020,11:15,14705
15.02.2020,11:30,14690
15.02.2020,11:45,14750
15.02.2020,12:00,14685
15.02.2020,12:15,14736
15.02.2020,12:30,14746
15.02.2020,12:45,14614
15.02.2020,13:00,14390
15.02.2020,13:15,14273
15.02.2020,13:30,14101
15.02.2020,13:45,13940
15.02.2020,14:00,13843
15.02.2020,14:15,13763
15.02.2020,14:30,13489
15.02.2020,14:45,13356
15.02.2020,15:00,13548
15.02.2020,15:15,13587
15.02.2020,15:30,13501
15.02.2020,15:45,13482
15.02.2020,16:00,13524
15.02.2020,16:15,13492
15.02.2020,16:30,13533
15.02.2020,16:45,13721
15.02.2020,17:00,14042
15.02.2020,17:15,14298
15.02.2020,17:30,14670
15.02.2020,17:45,15062
15.02.2020,18:00,15368
15.02.2020,18:15,15355
15.02.2020,18:30,15304
15.02.2020,18:45,15262
15.02.2020,19:00,14991
15.02.2020,19:15,14851
15.02.2020,19:30,14769
15.02.2020,19:45,14588
15.02.2020,20:00,14226
15.02.2020,20:15,13850
15.02.2020,20:30,13620
15.02.2020,20:45,13366
15.02.2020,21:00,13174
15.02.2020,21:15,13031
15.02.2020,21:30,12960
15.02.2020,21:45,12751
15.02.2020,22:00,13005
15.02.2020,22:15,12872
15.02.2020,22:30,12673
15.02.2020,22:45,12450
15.02.2020,23:00,12156
15.02.2020,23:15,12041
15.02.2020,23:30,11796
15.02.2020,23:45,11625
16.02.2020,00:00,11686
16.02.2020,00:15,11489
16.02.2020,00:30,11238
16.02.2020,00:45,10981
16.02.2020,01:00,10811
16.02.2020,01:15,10779
16.02.2020,01:30,10735
16.02.2020,01:45,10620
16.02.2020,02:00,10428
16.02.2020,02:15,10437
16.02.2020,02:30,10433
16.02.2020,02:45,10413
16.02.2020,03:00,10412
16.02.2020,03:15,10412
16.02.2020,03:30,10461
16.02.2020,03:45,10371
16.02.2020,04:00,10477
16.02.2020,04:15,10539
16.02.2020,04:30,10617
16.02.2020,04:45,10572
16.02.2020,05:00,10573
16.02.2020,05:15,10500
16.02.2020,05:30,10499
16.02.2020,05:45,10531
16.02.2020,06:00,10593
16.02.2020,06:15,10603
16.02.2020,06:30,10640
16.02.2020,06:45,10698
16.02.2020,07:00,10800
16.02.2020,07:15,10915
16.02.2020,07:30,10982
16.02.2020,07:45,11268
16.02.2020,08:00,11619
16.02.2020,08:15,11884
16.02.2020,08:30,12253
16.02.2020,08:45,12302
16.02.2020,09:00,12662
16.02.2020,09:15,12804
16.02.2020,09:30,12886
16.02.2020,09:45,13038
16.02.2020,10:00,13324
16.02.2020,10:15,13228
16.02.2020,10:30,13275
16.02.2020,10:45,13512
16.02.2020,11:00,13700
16.02.2020,11:15,13800
16.02.2020,11:30,14013
16.02.2020,11:45,14048
16.02.2020,12:00,13983
16.02.2020,12:15,13939
16.02.2020,12:30,13807
16.02.2020,12:45,13737
16.02.2020,13:00,13596
16.02.2020,13:15,13572
16.02.2020,13:30,13363
16.02.2020,13:45,13212
16.02.2020,14:00,13076
16.02.2020,14:15,12850
16.02.2020,14:30,12787
16.02.2020,14:45,12821
16.02.2020,15:00,12974
16.02.2020,15:15,12855
16.02.2020,15:30,12722
16.02.2020,15:45,12714
16.02.2020,16:00,12713
16.02.2020,16:15,12735
16.02.2020,16:30,12741
16.02.2020,16:45,12779
16.02.2020,17:00,13009
16.02.2020,17:15,13158
16.02.2020,17:30,13463
16.02.2020,17:45,13859
16.02.2020,18:00,14316
16.02.2020,18:15,14438
16.02.2020,18:30,14521
16.02.2020,18:45,14496
16.02.2020,19:00,14383
16.02.2020,19:15,14205
16.02.2020,19:30,14096
16.02.2020,19:45,14016
16.02.2020,20:00,13728
16.02.2020,20:15,13442
16.02.2020,20:30,13354
16.02.2020,20:45,13154
16.02.2020,21:00,13136
16.02.2020,21:15,13002
16.02.2020,21:30,12894
16.02.2020,21:45,12914
16.02.2020,22:00,13008
16.02.2020,22:15,12964
16.02.2020,22:30,12949
16.02.2020,22:45,12559
16.02.2020,23:00,12301
16.02.2020,23:15,12196
16.02.2020,23:30,11930
16.02.2020,23:45,11780
17.02.2020,00:00,11748
17.02.2020,00:15,11832
17.02.2020,00:30,11582
17.02.2020,00:45,11507
17.02.2020,01:00,11287
17.02.2020,01:15,11277
17.02.2020,01:30,11186
17.02.2020,01:45,11077
17.02.2020,02:00,11113
17.02.2020,02:15,11133
17.02.2020,02:30,11014
17.02.2020,02:45,11058
17.02.2020,03:00,11051
17.02.2020,03:15,11101
17.02.2020,03:30,11130
17.02.2020,03:45,11293
17.02.2020,04:00,11495
17.02.2020,04:15,11588
17.02.2020,04:30,11703
17.02.2020,04:45,11889
17.02.2020,05:00,12288
17.02.2020,05:15,12443
17.02.2020,05:30,12750
17.02.2020,05:45,13381
17.02.2020,06:00,14359
17.02.2020,06:15,15010
17.02.2020,06:30,15501
17.02.2020,06:45,16003
17.02.2020,07:00,16566
17.02.2020,07:15,16841
17.02.2020,07:30,16933
17.02.2020,07:45,17051
17.02.2020,08:00,17177
17.02.2020,08:15,17343
17.02.2020,08:30,17422
17.02.2020,08:45,17362
17.02.2020,09:00,17504
17.02.2020,09:15,17565
17.02.2020,09:30,17405
17.02.2020,09:45,17442
17.02.2020,10:00,17470
17.02.2020,10:15,17588
17.02.2020,10:30,17687
17.02.2020,10:45,17604
17.02.2020,11:00,17737
17.02.2020,11:15,17924
17.02.2020,11:30,17926
17.02.2020,11:45,17888
17.02.2020,12:00,17734
17.02.2020,12:15,17646
17.02.2020,12:30,17709
17.02.2020,12:45,17596
17.02.2020,13:00,17536
17.02.2020,13:15,17593
17.02.2020,13:30,17572
17.02.2020,13:45,17384
17.02.2020,14:00,17343
17.02.2020,14:15,17260
17.02.2020,14:30,17346
17.02.2020,14:45,17146
17.02.2020,15:00,17120
17.02.2020,15:15,17005
17.02.2020,15:30,16867
17.02.2020,15:45,16739
17.02.2020,16:00,17042
17.02.2020,16:15,16991
17.02.2020,16:30,16895
17.02.2020,16:45,16967
17.02.2020,17:00,17069
17.02.2020,17:15,17250
17.02.2020,17:30,17321
17.02.2020,17:45,17501
17.02.2020,18:00,17711
17.02.2020,18:15,17799
17.02.2020,18:30,17695
17.02.2020,18:45,17785
17.02.2020,19:00,17758
17.02.2020,19:15,17620
17.02.2020,19:30,17436
17.02.2020,19:45,17211
17.02.2020,20:00,16916
17.02.2020,20:15,16668
17.02.2020,20:30,16323
17.02.2020,20:45,15958
17.02.2020,21:00,15800
17.02.2020,21:15,15607
17.02.2020,21:30,15527
17.02.2020,21:45,15305
17.02.2020,22:00,15091
17.02.2020,22:15,14884
17.02.2020,22:30,14713
17.02.2020,22:45,14496
17.02.2020,23:00,14109
17.02.2020,23:15,13820
17.02.2020,23:30,13710
17.02.2020,23:45,13608
18.02.2020,00:00,13324
18.02.2020,00:15,13113
18.02.2020,00:30,13087
18.02.2020,00:45,12936
18.02.2020,01:00,12806
18.02.2020,01:15,12825
18.02.2020,01:30,12799
18.02.2020,01:45,12780
18.02.2020,02:00,12694
18.02.2020,02:15,12736
18.02.2020,02:30,12813
18.02.2020,02:45,12767
18.02.2020,03:00,12723
18.02.2020,03:15,12787
18.02.2020,03:30,12787
18.02.2020,03:45,12747
18.02.2020,04:00,12916
18.02.2020,04:15,13034
18.02.2020,04:30,13175
18.02.2020,04:45,13313
18.02.2020,05:00,13634
18.02.2020,05:15,13735
18.02.2020,05:30,14002
18.02.2020,05:45,14466
18.02.2020,06:00,15089
18.02.2020,06:15,15533
18.02.2020,06:30,15870
18.02.2020,06:45,16331
18.02.2020,07:00,16788
18.02.2020,07:15,17020
18.02.2020,07:30,17232
18.02.2020,07:45,17365
18.02.2020,08:00,17572
18.02.2020,08:15,17814
18.02.2020,08:30,17811
18.02.2020,08:45,17619
18.02.2020,09:00,17460
18.02.2020,09:15,17567
18.02.2020,09:30,17722
18.02.2020,09:45,17924
18.02.2020,10:00,17814
18.02.2020,10:15,17894
18.02.2020,10:30,18036
18.02.2020,10:45,18367
18.02.2020,11:00,18295
18.02.2020,11:15,18316
18.02.2020,11:30,18394
18.02.2020,11:45,18311
18.02.2020,12:00,18238
18.02.2020,12:15,18166
18.02.2020,12:30,18104
18.02.2020,12:45,18097
18.02.2020,13:00,18128
18.02.2020,13:15,17960
18.02.2020,13:30,18033
18.02.2020,13:45,17844
18.02.2020,14:00,17681
18.02.2020,14:15,17728
18.02.2020,14:30,17723
18.02.2020,14:45,17643
18.02.2020,15:00,17575
18.02.2020,15:15,17433
18.02.2020,15:30,17231
18.02.2020,15:45,17171
18.02.2020,16:00,17044
18.02.2020,16:15,16884
18.02.2020,16:30,16936
18.02.2020,16:45,16906
18.02.2020,17:00,17013
18.02.2020,17:15,17061
18.02.2020,17:30,17318
18.02.2020,17:45,17556
18.02.2020,18:00,17783
18.02.2020,18:15,17923
18.02.2020,18:30,17989
18.02.2020,18:45,17850
18.02.2020,19:00,17767
18.02.2020,19:15,17651
18.02.2020,19:30,17543
18.02.2020,19:45,17366
18.02.2020,20:00,17071
18.02.2020,20:15,16756
18.02.2020,20:30,16550
18.02.2020,20:45,16248
18.02.2020,21:00,16074
18.02.2020,21:15,15960
18.02.2020,21:30,15638
18.02.2020,21:45,15375
18.02.2020,22:00,15371
18.02.2020,22:15,15170
18.02.2020,22:30,14838
18.02.2020,22:45,14521
18.02.2020,23:00,14323
18.02.2020,23:15,14147
18.02.2020,23:30,13898
18.02.2020,23:45,13738
19.02.2020,00:00,13342
19.02.2020,00:15,13133
19.02.2020,00:30,12975
19.02.2020,00:45,12836
19.02.2020,01:00,12801
19.02.2020,01:15,12806
19.02.2020,01:30,12704
19.02.2020,01:45,12623
19.02.2020,02:00,12589
19.02.2020,02:15,12496
19.02.2020,02:30,12572
19.02.2020,02:45,12589
19.02.2020,03:00,12683
19.02.2020,03:15,12696
19.02.2020,03:30,12692
19.02.2020,03:45,12776
19.02.2020,04:00,12840
19.02.2020,04:15,12919
19.02.2020,04:30,13098
19.02.2020,04:45,13279
19.02.2020,05:00,13432
19.02.2020,05:15,13616
19.02.2020,05:30,13809
19.02.2020,05:45,14278
19.02.2020,06:00,14919
19.02.2020,06:15,15399
19.02.2020,06:30,16015
19.02.2020,06:45,16380
19.02.2020,07:00,16701
19.02.2020,07:15,16914
19.02.2020,07:30,17034
19.02.2020,07:45,17149
19.02.2020,08:00,17420
19.02.2020,08:15,17524
19.02.2020,08:30,17484
19.02.2020,08:45,17440
19.02.2020,09:00,17279
19.02.2020,09:15,17323
19.02.2020,09:30,17373
19.02.2020,09:45,17433
19.02.2020,10:00,17659
19.02.2020,10:15,17794
19.02.2020,10:30,17945
19.02.2020,10:45,18029
19.02.2020,11:00,18232
19.02.2020,11:15,18384
19.02.2020,11:30,18360
19.02.2020,11:45,18332
19.02.2020,12:00,18083
19.02.2020,12:15,17986
19.02.2020,12:30,18067
19.02.2020,12:45,18119
19.02.2020,13:00,18273
19.02.2020,13:15,18125
19.02.2020,13:30,17890
19.02.2020,13:45,17740
19.02.2020,14:00,17521
19.02.2020,14:15,17339
19.02.2020,14:30,17277
19.02.2020,14:45,17314
19.02.2020,15:00,17527
19.02.2020,15:15,17401
19.02.2020,15:30,17180
19.02.2020,15:45,17114
19.02.2020,16:00,16783
19.02.2020,16:15,16794
19.02.2020,16:30,16752
19.02.2020,16:45,16570
19.02.2020,17:00,16606
19.02.2020,17:15,16810
19.02.2020,17:30,17037
19.02.2020,17:45,17373
19.02.2020,18:00,17543
19.02.2020,18:15,17594
19.02.2020,18:30,17540
19.02.2020,18:45,17526
19.02.2020,19:00,17448
19.02.2020,19:15,17233
19.02.2020,19:30,16999
19.02.2020,19:45,16874
19.02.2020,20:00,16619
19.02.2020,20:15,16348
19.02.2020,20:30,16171
19.02.2020,20:45,15975
19.02.2020,21:00,15781
19.02.2020,21:15,15555
19.02.2020,21:30,15279
19.02.2020,21:45,15038
19.02.2020,22:00,15097
19.02.2020,22:15,14883
19.02.2020,22:30,14715
19.02.2020,22:45,14439
19.02.2020,23:00,14112
19.02.2020,23:15,13804
19.02.2020,23:30,13605
19.02.2020,23:45,13427
20.02.2020,00:00,13216
20.02.2020,00:15,12969
20.02.2020,00:30,12839
20.02.2020,00:45,12734
20.02.2020,01:00,12594
20.02.2020,01:15,12516
20.02.2020,01:30,12509
20.02.2020,01:45,12476
20.02.2020,02:00,12519
20.02.2020,02:15,12455
20.02.2020,02:30,12473
20.02.2020,02:45,12476
20.02.2020,03:00,12463
20.02.2020,03:15,12415
20.02.2020,03:30,12433
20.02.2020,03:45,12505
20.02.2020,04:00,12578
20.02.2020,04:15,12631
20.02.2020,04:30,12656
20.02.2020,04:45,12797
20.02.2020,05:00,13174
20.02.2020,05:15,13379
20.02.2020,05:30,13640
20.02.2020,05:45,14053
20.02.2020,06:00,14735
20.02.2020,06:15,15193
20.02.2020,06:30,15682
20.02.2020,06:45,16055
20.02.2020,07:00,16301
20.02.2020,07:15,16575
20.02.2020,07:30,16769
20.02.2020,07:45,16867
20.02.2020,08:00,16974
20.02.2020,08:15,17046
20.02.2020,08:30,17100
20.02.2020,08:45,17158
20.02.2020,09:00,17199
20.02.2020,09:15,17237
20.02.2020,09:30,17377
20.02.2020,09:45,17393
20.02.2020,10:00,17436
20.02.2020,10:15,17496
20.02.2020,10:30,17571
20.02.2020,10:45,17541
20.02.2020,11:00,17631
20.02.2020,11:15,17744
20.02.2020,11:30,17786
20.02.2020,11:45,17743
20.02.2020,12:00,17472
20.02.2020,12:15,17338
20.02.2020,12:30,17349
20.02.2020,12:45,17426
20.02.2020,13:00,17642
20.02.2020,13:15,17549
20.02.2020,13:30,17407
20.02.2020,13:45,17241
20.02.2020,14:00,17073
20.02.2020,14:15,17076
20.02.2020,14:30,17111
20.02.2020,14:45,17057
20.02.2020,15:00,17129
20.02.2020,15:15,17110
20.02.2020,15:30,16945
20.02.2020,15:45,16734
20.02.2020,16:00,16716
20.02.2020,16:15,16765
20.02.2020,16:30,16787
20.02.2020,16:45,16796
20.02.2020,17:00,16930
20.02.2020,17:15,17073
20.02.2020,17:30,17276
20.02.2020,17:45,17530
20.02.2020,18:00,17793
20.02.2020,18:15,17853
20.02.2020,18:30,17885
20.02.2020,18:45,17892
20.02.2020,19:00,17816
20.02.2020,19:15,17642
20.02.2020,19:30,17476
20.02.2020,19:45,17288
20.02.2020,20:00,17060
20.02.2020,20:15,16812
20.02.2020,20:30,16610
20.02.2020,20:45,16307
20.02.2020,21:00,16146
20.02.2020,21:15,15964
20.02.2020,21:30,15750
20.02.2020,21:45,15448
20.02.2020,22:00,15527
20.02.2020,22:15,15364
20.02.2020,22:30,15132
20.02.2020,22:45,14822
20.02.2020,23:00,14527
20.02.2020,23:15,14223
20.02.2020,23:30,13970
20.02.2020,23:45,13743
21.02.2020,00:00,13439
21.02.2020,00:15,13350
21.02.2020,00:30,13207
21.02.2020,00:45,13040
21.02.2020,01:00,12987
21.02.2020,01:15,12918
21.02.2020,01:30,12980
21.02.2020,01:45,12856
21.02.2020,02:00,12624
21.02.2020,02:15,12524
21.02.2020,02:30,12650
21.02.2020,02:45,12758
21.02.2020,03:00,12805
21.02.2020,03:15,12820
21.02.2020,03:30,12924
21.02.2020,03:45,12889
21.02.2020,04:00,13127
21.02.2020,04:15,13219
21.02.2020,04:30,13355
21.02.2020,04:45,13415
21.02.2020,05:00,13660
21.02.2020,05:15,13855
21.02.2020,05:30,14038
21.02.2020,05:45,14460
21.02.2020,06:00,15070
21.02.2020,06:15,15399
21.02.2020,06:30,15891
21.02.2020,06:45,16217
21.02.2020,07:00,16532
21.02.2020,07:15,16729
21.02.2020,07:30,16775
21.02.2020,07:45,16989
21.02.2020,08:00,17183
21.02.2020,08:15,17273
21.02.2020,08:30,17467
21.02.2020,08:45,17486
21.02.2020,09:00,17438
21.02.2020,09:15,17444
21.02.2020,09:30,17417
21.02.2020,09:45,17516
21.02.2020,10:00,17473
21.02.2020,10:15,17629
21.02.2020,10:30,17692
21.02.2020,10:45,17801
21.02.2020,11:00,17728
21.02.2020,11:15,17963
21.02.2020,11:30,17982
21.02.2020,11:45,17870
21.02.2020,12:00,17843
21.02.2020,12:15,17727
21.02.2020,12:30,17506
21.02.2020,12:45,17381
21.02.2020,13:00,17239
21.02.2020,13:15,17279
21.02.2020,13:30,17094
21.02.2020,13:45,16911
21.02.2020,14:00,16808
21.02.2020,14:15,16669
21.02.2020,14:30,16690
21.02.2020,14:45,16612
21.02.2020,15:00,16597
21.02.2020,15:15,16416
21.02.2020,15:30,16314
21.02.2020,15:45,16285
21.02.2020,16:00,16284
21.02.2020,16:15,16239
21.02.2020,16:30,16163
21.02.2020,16:45,16195
21.02.2020,17:00,16299
21.02.2020,17:15,16442
21.02.2020,17:30,16523
21.02.2020,17:45,16680
21.02.2020,18:00,16873
21.02.2020,18:15,16987
21.02.2020,18:30,17023
21.02.2020,18:45,17053
21.02.2020,19:00,16993
21.02.2020,19:15,16804
21.02.2020,19:30,16639
21.02.2020,19:45,16442
21.02.2020,20:00,16196
21.02.2020,20:15,15938
21.02.2020,20:30,15736
21.02.2020,20:45,15488
21.02.2020,21:00,15244
21.02.2020,21:15,14961
21.02.2020,21:30,14814
21.02.2020,21:45,14628
21.02.2020,22:00,14576
21.02.2020,22:15,14456
21.02.2020,22:30,14179
21.02.2020,22:45,14019
21.02.2020,23:00,13924
21.02.2020,23:15,13772
21.02.2020,23:30,13546
21.02.2020,23:45,13224
22.02.2020,00:00,12740
22.02.2020,00:15,12679
22.02.2020,00:30,12493
22.02.2020,00:45,12345
22.02.2020,01:00,12220
22.02.2020,01:15,12029
22.02.2020,01:30,11967
22.02.2020,01:45,11846
22.02.2020,02:00,11785
22.02.2020,02:15,11718
22.02.2020,02:30,11797
22.02.2020,02:45,11722
22.02.2020,03:00,11751
22.02.2020,03:15,11770
22.02.2020,03:30,11804
22.02.2020,03:45,11782
22.02.2020,04:00,11823
22.02.2020,04:15,11908
22.02.2020,04:30,11863
22.02.2020,04:45,11844
22.02.2020,05:00,11912
22.02.2020,05:15,11846
22.02.2020,05:30,11910
22.02.2020,05:45,11805
22.02.2020,06:00,11906
22.02.2020,06:15,12008
22.02.2020,06:30,12130
22.02.2020,06:45,12307
22.02.2020,07:00,12587
22.02.2020,07:15,12765
22.02.2020,07:30,12923
22.02.2020,07:45,13216
22.02.2020,08:00,13414
22.02.2020,08:15,13693
22.02.2020,08:30,13880
22.02.2020,08:45,14084
22.02.2020,09:00,14284
22.02.2020,09:15,14397
22.02.2020,09:30,14603
22.02.2020,09:45,14676
22.02.2020,10:00,14722
22.02.2020,10:15,14788
22.02.2020,10:30,14928
22.02.2020,10:45,14903
22.02.2020,11:00,15121
22.02.2020,11:15,15122
22.02.2020,11:30,15223
22.02.2020,11:45,15178
22.02.2020,12:00,15123
22.02.2020,12:15,15005
22.02.2020,12:30,14944
22.02.2020,12:45,14894
22.02.2020,13:00,14901
22.02.2020,13:15,14766
22.02.2020,13:30,14534
22.02.2020,13:45,14410
22.02.2020,14:00,14364
