Datum,Uhrzeit,Generation_DE E[MW],Generation_DE D[MW],Generation_DE C[MW],Generation_DE F[MW],Generation_DE B[MW],Generation_DE A[MW]
15.03.2020,22:00,0,3,492,0,468,0
15.03.2020,23:00,0,83,438,0,403,0
16.03.2020,00:00,0,113,329,0,382,72
16.03.2020,01:00,0,118,304,0,376,101
16.03.2020,02:00,0,130,307,0,376,134
16.03.2020,03:00,0,133,303,0,380,142
16.03.2020,04:00,0,128,304,0,380,147
16.03.2020,05:00,0,146,338,0,377,156
16.03.2020,06:00,0,327,490,0,444,184
16.03.2020,07:00,0,419,490,0,438,330
16.03.2020,08:00,0,470,494,0,407,373
16.03.2020,09:00,0,494,494,0,444,370
16.03.2020,10:00,0,498,493,0,435,372
16.03.2020,11:00,0,415,478,0,412,432
16.03.2020,12:00,0,313,330,0,378,312
16.03.2020,13:00,0,373,432,0,371,397
16.03.2020,14:00,0,433,495,0,422,467
16.03.2020,15:00,0,497,497,0,427,494
16.03.2020,16:00,0,498,496,0,433,496
16.03.2020,17:00,0,500,496,0,444,494
16.03.2020,18:00,0,499,491,0,435,494
16.03.2020,19:00,0,494,493,0,439,495
16.03.2020,20:00,0,492,494,0,407,498
16.03.2020,21:00,0,497,494,0,429,494
16.03.2020,22:00,0,489,493,0,438,494
16.03.2020,23:00,0,467,490,0,448,492
17.03.2020,00:00,0,388,452,0,374,423
17.03.2020,01:00,0,303,358,0,344,322
17.03.2020,02:00,0,302,326,0,336,309
17.03.2020,03:00,0,302,317,0,342,309
17.03.2020,04:00,0,300,309,0,342,310
17.03.2020,05:00,0,312,364,0,338,330
17.03.2020,06:00,0,427,489,0,417,453
17.03.2020,07:00,0,479,494,0,437,491
17.03.2020,08:00,0,479,494,0,435,491
17.03.2020,09:00,0,479,493,0,442,494
17.03.2020,10:00,0,479,491,0,436,493
17.03.2020,11:00,0,389,448,0,371,423
17.03.2020,12:00,0,312,369,0,360,338
17.03.2020,13:00,0,311,314,0,350,307
17.03.2020,14:00,0,318,337,0,357,316
17.03.2020,15:00,0,332,348,0,361,338
17.03.2020,16:00,0,438,489,0,434,466
17.03.2020,17:00,0,476,490,0,439,488
17.03.2020,18:00,0,483,491,0,439,495
17.03.2020,19:00,0,476,485,0,437,485
17.03.2020,20:00,0,452,465,0,418,465
17.03.2020,21:00,0,434,478,0,430,463
17.03.2020,22:00,0,471,480,0,445,490
17.03.2020,23:00,0,402,462,0,407,432
18.03.2020,00:00,0,307,349,0,367,312
18.03.2020,01:00,0,308,343,0,345,310
18.03.2020,02:00,0,309,321,0,354,296
18.03.2020,03:00,0,307,327,0,362,294
18.03.2020,04:00,0,307,313,0,357,294
18.03.2020,05:00,0,309,333,0,359,303
18.03.2020,06:00,0,398,449,0,406,427
18.03.2020,07:00,0,422,467,0,434,470
18.03.2020,08:00,0,425,467,0,418,462
18.03.2020,09:00,0,348,408,0,356,372
18.03.2020,10:00,0,315,321,0,350,303
18.03.2020,11:00,0,315,312,0,356,302
18.03.2020,12:00,0,314,301,0,362,300
18.03.2020,13:00,0,313,315,0,346,298
18.03.2020,14:00,0,324,355,0,342,318
18.03.2020,15:00,0,428,483,0,405,462
18.03.2020,16:00,0,415,479,0,398,447
18.03.2020,17:00,0,494,494,0,436,494
18.03.2020,18:00,0,490,494,0,430,488
18.03.2020,19:00,0,496,499,0,433,437
18.03.2020,20:00,0,493,498,0,429,436
18.03.2020,21:00,0,480,496,0,447,433
18.03.2020,22:00,0,495,498,0,439,438
18.03.2020,23:00,0,494,497,0,440,438
19.03.2020,00:00,0,464,490,0,440,459
19.03.2020,01:00,0,479,494,0,449,490
19.03.2020,02:00,0,475,490,0,438,485
19.03.2020,03:00,0,408,450,0,371,417
19.03.2020,04:00,0,459,501,0,444,483
19.03.2020,05:00,0,488,493,0,445,487
19.03.2020,06:00,0,471,477,0,421,472
19.03.2020,07:00,0,467,488,0,436,478
19.03.2020,08:00,0,488,500,0,456,489
19.03.2020,09:00,0,486,499,0,442,485
19.03.2020,10:00,0,485,500,0,448,489
19.03.2020,11:00,0,490,500,0,450,491
19.03.2020,12:00,0,435,495,0,413,458
19.03.2020,13:00,0,422,486,0,419,446
19.03.2020,14:00,0,484,501,0,454,487
19.03.2020,15:00,0,494,502,0,452,493
19.03.2020,16:00,0,495,499,0,442,492
19.03.2020,17:00,0,493,495,0,439,491
19.03.2020,18:00,0,487,490,0,433,485
19.03.2020,19:00,0,491,497,0,445,490
19.03.2020,20:00,0,463,490,0,432,481
19.03.2020,21:00,0,468,493,0,427,485
19.03.2020,22:00,0,489,497,0,432,494
19.03.2020,23:00,0,491,497,0,437,491
20.03.2020,00:00,0,485,497,0,434,492
20.03.2020,01:00,0,493,497,0,358,491
20.03.2020,02:00,0,489,499,0,346,487
20.03.2020,03:00,0,488,498,0,366,446
20.03.2020,04:00,0,462,495,0,383,422
20.03.2020,05:00,0,457,495,0,377,417
20.03.2020,06:00,0,458,497,0,362,412
20.03.2020,07:00,0,459,493,0,358,413
20.03.2020,08:00,0,495,493,0,371,431
20.03.2020,09:00,0,465,491,0,381,467
20.03.2020,10:00,0,420,484,0,371,470
20.03.2020,11:00,0,424,474,0,366,472
20.03.2020,12:00,0,422,472,0,367,474
20.03.2020,13:00,0,422,473,0,369,470
20.03.2020,14:00,0,422,481,0,369,470
20.03.2020,15:00,0,432,479,0,362,473
20.03.2020,16:00,0,436,484,0,345,462
20.03.2020,17:00,0,475,476,0,354,472
20.03.2020,18:00,0,483,467,0,426,474
20.03.2020,19:00,0,463,470,0,431,475
20.03.2020,20:00,0,485,486,0,426,481
20.03.2020,21:00,0,472,483,0,432,474
20.03.2020,22:00,0,430,491,0,432,461
20.03.2020,23:00,0,429,438,0,421,436
21.03.2020,00:00,0,317,305,0,360,300
21.03.2020,01:00,0,294,115,0,349,282
21.03.2020,02:00,0,308,0,0,363,143
21.03.2020,03:00,0,319,0,0,349,0
21.03.2020,04:00,0,296,0,0,367,0
21.03.2020,05:00,0,295,0,0,370,0
21.03.2020,06:00,0,300,0,0,376,0
21.03.2020,07:00,0,299,0,0,374,0
21.03.2020,08:00,0,302,0,0,360,0
21.03.2020,09:00,0,303,0,0,360,0
21.03.2020,10:00,0,301,0,0,359,0
21.03.2020,11:00,0,302,0,0,364,0
21.03.2020,12:00,0,302,0,0,374,0
21.03.2020,13:00,0,300,0,0,378,0
21.03.2020,14:00,0,301,0,0,365,0
21.03.2020,15:00,0,301,0,0,375,0
21.03.2020,16:00,0,301,0,0,366,0
21.03.2020,17:00,0,300,0,0,369,0
21.03.2020,18:00,0,360,0,0,369,0
21.03.2020,19:00,0,423,0,0,433,0
21.03.2020,20:00,0,375,0,0,382,0
21.03.2020,21:00,0,305,0,0,366,0
21.03.2020,22:00,0,300,0,0,371,0
21.03.2020,23:00,0,300,0,0,368,0
22.03.2020,00:00,0,296,0,0,366,0
22.03.2020,01:00,0,297,0,0,367,0
22.03.2020,02:00,0,299,0,0,368,0
22.03.2020,03:00,0,303,0,0,376,0
22.03.2020,04:00,0,299,0,0,371,0
22.03.2020,05:00,0,301,0,0,379,0
22.03.2020,06:00,0,305,0,0,372,0
22.03.2020,07:00,0,300,0,0,370,0
22.03.2020,08:00,0,296,0,0,370,0
22.03.2020,09:00,0,296,0,0,374,0
22.03.2020,10:00,0,296,0,0,373,0
22.03.2020,11:00,0,296,0,0,375,0
22.03.2020,12:00,0,296,0,0,376,0
22.03.2020,13:00,0,297,0,0,382,0
22.03.2020,14:00,0,300,0,0,371,0
22.03.2020,15:00,0,304,0,0,373,0
22.03.2020,16:00,0,302,0,0,370,0
22.03.2020,17:00,0,302,0,0,373,0
22.03.2020,18:00,0,459,0,0,461,0
22.03.2020,19:00,0,495,0,0,478,0
22.03.2020,20:00,0,354,0,0,398,0
22.03.2020,21:00,0,307,0,0,379,0
22.03.2020,22:00,0,303,0,0,378,0
22.03.2020,23:00,0,309,0,0,382,0
23.03.2020,00:00,0,309,0,0,356,0
23.03.2020,01:00,0,309,0,0,351,0
23.03.2020,02:00,0,320,0,0,353,0
23.03.2020,03:00,0,302,0,0,355,0
23.03.2020,04:00,0,314,0,0,367,0
23.03.2020,05:00,0,414,0,0,361,0
23.03.2020,06:00,0,442,0,0,422,0
23.03.2020,07:00,0,488,0,0,429,0
23.03.2020,08:00,0,391,0,0,393,0
23.03.2020,09:00,0,316,0,0,382,0
23.03.2020,10:00,0,297,0,0,381,0
23.03.2020,11:00,0,293,0,0,402,0
23.03.2020,12:00,0,342,0,0,408,0
23.03.2020,13:00,0,293,0,0,412,0
23.03.2020,14:00,0,295,0,0,412,0
23.03.2020,15:00,0,300,0,0,379,0
23.03.2020,16:00,0,384,0,0,399,0
23.03.2020,17:00,0,493,0,0,439,0
23.03.2020,18:00,0,493,0,0,432,0
23.03.2020,19:00,0,490,0,0,431,0
23.03.2020,20:00,0,430,0,0,394,72
23.03.2020,21:00,0,403,0,0,403,107
23.03.2020,22:00,0,491,0,0,453,135
23.03.2020,23:00,0,435,0,0,435,152
24.03.2020,00:00,0,352,0,0,360,165
24.03.2020,01:00,0,392,0,0,410,167
24.03.2020,02:00,0,345,0,0,363,153
24.03.2020,03:00,0,343,0,0,363,152
24.03.2020,04:00,0,399,79,0,413,153
24.03.2020,05:00,0,401,190,0,398,152
24.03.2020,06:00,0,459,189,0,434,173
24.03.2020,07:00,0,466,191,0,422,189
24.03.2020,08:00,0,368,194,0,365,172
24.03.2020,09:00,0,334,184,0,343,171
24.03.2020,10:00,0,328,186,0,336,173
24.03.2020,11:00,0,326,182,0,344,168
24.03.2020,12:00,0,332,171,0,336,165
24.03.2020,13:00,0,340,170,0,338,164
24.03.2020,14:00,0,339,171,0,340,164
24.03.2020,15:00,0,336,170,0,328,164
24.03.2020,16:00,0,438,196,0,401,163
24.03.2020,17:00,0,474,219,0,438,205
24.03.2020,18:00,0,478,223,0,440,218
24.03.2020,19:00,0,477,226,0,422,218
24.03.2020,20:00,0,480,230,0,431,225
24.03.2020,21:00,0,477,230,0,444,185
24.03.2020,22:00,0,477,227,0,465,163
24.03.2020,23:00,0,477,225,0,432,160
25.03.2020,00:00,0,362,202,0,367,154
25.03.2020,01:00,0,407,199,0,402,162
25.03.2020,02:00,0,402,206,0,401,187
25.03.2020,03:00,0,366,204,0,384,184
25.03.2020,04:00,0,393,388,0,386,182
25.03.2020,05:00,0,468,430,0,427,359
25.03.2020,06:00,0,480,477,0,427,460
25.03.2020,07:00,0,493,494,0,437,476
25.03.2020,08:00,0,440,443,0,378,402
25.03.2020,09:00,0,342,329,0,369,316
25.03.2020,10:00,0,347,320,0,372,315
25.03.2020,11:00,0,344,321,0,370,313
25.03.2020,12:00,0,340,321,0,356,312
25.03.2020,13:00,0,321,325,0,333,306
25.03.2020,14:00,0,319,331,0,338,308
25.03.2020,15:00,0,325,336,0,343,311
25.03.2020,16:00,0,392,454,0,387,422
25.03.2020,17:00,0,477,487,0,425,480
25.03.2020,18:00,0,486,441,0,441,485
25.03.2020,19:00,0,487,430,0,449,489
25.03.2020,20:00,0,458,403,0,428,470
25.03.2020,21:00,0,475,412,0,438,470
25.03.2020,22:00,0,479,443,0,436,481
25.03.2020,23:00,0,469,479,0,424,472
26.03.2020,00:00,0,318,346,0,379,334
26.03.2020,01:00,0,306,370,0,372,334
26.03.2020,02:00,0,304,331,0,367,301
26.03.2020,03:00,0,304,322,0,369,301
26.03.2020,04:00,0,304,326,0,362,302
26.03.2020,05:00,0,315,376,0,370,343
26.03.2020,06:00,0,480,490,0,426,468
26.03.2020,07:00,0,497,492,0,435,464
26.03.2020,08:00,0,496,479,0,447,472
26.03.2020,09:00,0,366,418,0,395,391
26.03.2020,10:00,0,300,320,0,371,302
26.03.2020,11:00,0,302,322,0,380,302
26.03.2020,12:00,0,305,324,0,381,305
26.03.2020,13:00,0,302,324,0,389,303
26.03.2020,14:00,0,308,324,0,361,303
26.03.2020,15:00,0,306,324,0,369,300
26.03.2020,16:00,0,310,338,0,347,311
26.03.2020,17:00,0,426,470,0,385,452
26.03.2020,18:00,0,416,453,0,384,440
26.03.2020,19:00,0,487,492,0,421,494
26.03.2020,20:00,0,489,493,0,430,489
26.03.2020,21:00,0,482,499,0,428,475
26.03.2020,22:00,0,499,498,0,437,489
26.03.2020,23:00,0,496,499,0,454,492
27.03.2020,00:00,0,478,497,0,438,488
27.03.2020,01:00,0,364,433,0,393,401
27.03.2020,02:00,0,305,323,0,386,305
27.03.2020,03:00,0,301,322,0,369,301
27.03.2020,04:00,0,302,310,0,378,302
27.03.2020,05:00,0,348,412,0,373,377
27.03.2020,06:00,0,482,496,0,406,487
27.03.2020,07:00,0,492,499,0,420,495
27.03.2020,08:00,0,492,499,0,452,485
27.03.2020,09:00,0,479,494,0,423,472
27.03.2020,10:00,0,333,398,0,373,363
27.03.2020,11:00,0,302,314,0,366,314
27.03.2020,12:00,0,303,308,0,357,302
27.03.2020,13:00,0,300,307,0,361,299
27.03.2020,14:00,0,299,306,0,364,300
27.03.2020,15:00,0,303,306,0,359,302
27.03.2020,16:00,0,306,318,0,356,312
27.03.2020,17:00,0,451,480,0,417,476
27.03.2020,18:00,0,494,489,0,425,495
27.03.2020,19:00,0,473,490,0,425,492
27.03.2020,20:00,0,472,489,0,405,491
27.03.2020,21:00,0,458,489,0,366,484
27.03.2020,22:00,0,494,490,0,393,500
27.03.2020,23:00,0,419,469,0,375,448
28.03.2020,00:00,0,404,461,0,379,433
28.03.2020,01:00,0,399,451,0,379,428
28.03.2020,02:00,0,398,302,0,408,272
28.03.2020,03:00,0,476,144,0,422,163
28.03.2020,04:00,0,405,0,0,422,0
28.03.2020,05:00,0,325,0,0,401,0
28.03.2020,06:00,0,461,0,0,413,0
28.03.2020,07:00,0,358,0,0,380,0
28.03.2020,08:00,0,327,0,0,376,0
28.03.2020,09:00,0,322,0,0,367,0
28.03.2020,10:00,0,321,0,0,365,0
28.03.2020,11:00,0,321,0,0,362,0
28.03.2020,12:00,0,321,0,0,365,0
28.03.2020,13:00,0,319,0,0,368,0
28.03.2020,14:00,0,321,0,0,361,0
28.03.2020,15:00,0,323,0,0,362,0
28.03.2020,16:00,0,324,0,0,369,0
28.03.2020,17:00,0,328,0,0,374,0
28.03.2020,18:00,0,351,0,0,375,0
28.03.2020,19:00,0,360,0,0,381,0
28.03.2020,20:00,0,340,0,0,413,0
28.03.2020,21:00,0,323,0,0,401,0
28.03.2020,22:00,0,341,0,0,422,0
28.03.2020,23:00,0,336,0,0,366,0
29.03.2020,00:00,0,308,0,0,353,0
29.03.2020,01:00,0,154,0,0,177,0
29.03.2020,03:00,0,357,0,0,363,0
29.03.2020,04:00,0,375,0,0,394,0
29.03.2020,05:00,0,342,0,0,369,0
29.03.2020,06:00,0,313,0,0,362,0
29.03.2020,07:00,0,297,0,0,363,0
29.03.2020,08:00,0,297,0,0,383,0
29.03.2020,09:00,0,297,0,0,378,0
29.03.2020,10:00,0,314,0,0,352,0
29.03.2020,11:00,0,333,0,0,355,0
29.03.2020,12:00,0,320,0,0,407,0
29.03.2020,13:00,0,304,0,0,416,0
29.03.2020,14:00,0,321,0,0,410,0
29.03.2020,15:00,0,322,0,0,427,0
29.03.2020,16:00,0,341,0,0,380,0
29.03.2020,17:00,0,330,0,0,379,0
29.03.2020,18:00,0,316,0,0,374,0
29.03.2020,19:00,0,311,0,0,375,0
29.03.2020,20:00,0,312,0,0,374,0
29.03.2020,21:00,0,324,0,0,374,0
29.03.2020,22:00,0,430,0,0,433,0
29.03.2020,23:00,0,438,0,0,427,0
30.03.2020,00:00,0,356,0,0,395,0
30.03.2020,01:00,0,342,0,0,381,0
30.03.2020,02:00,0,372,0,0,412,0
30.03.2020,03:00,0,350,0,0,381,19
30.03.2020,04:00,0,319,0,0,380,137
30.03.2020,05:00,0,382,25,0,421,164
30.03.2020,06:00,0,466,123,0,439,162
30.03.2020,07:00,0,476,146,0,435,161
30.03.2020,08:00,0,486,171,0,459,168
30.03.2020,09:00,0,485,169,0,460,171
30.03.2020,10:00,0,462,168,0,452,346
30.03.2020,11:00,0,480,175,0,454,444
30.03.2020,12:00,0,474,177,0,465,474
30.03.2020,13:00,0,409,348,0,449,477
30.03.2020,14:00,0,354,385,0,337,364
30.03.2020,15:00,0,356,447,0,360,420
30.03.2020,16:00,0,376,450,0,387,446
30.03.2020,17:00,0,434,465,0,356,455
30.03.2020,18:00,0,455,470,0,376,406
30.03.2020,19:00,0,470,480,0,410,404
30.03.2020,20:00,0,467,488,0,425,433
30.03.2020,21:00,0,466,480,0,443,461
30.03.2020,22:00,0,472,488,0,433,466
30.03.2020,23:00,0,466,486,0,432,465
31.03.2020,00:00,0,461,470,0,420,456
31.03.2020,01:00,0,422,473,0,411,455
31.03.2020,02:00,0,445,472,0,436,476
31.03.2020,03:00,0,471,471,0,432,481
31.03.2020,04:00,0,475,474,0,444,485
31.03.2020,05:00,0,483,476,0,444,486
31.03.2020,06:00,0,486,478,0,443,486
31.03.2020,07:00,0,481,482,0,461,484
31.03.2020,08:00,0,484,478,0,449,485
31.03.2020,09:00,0,408,458,0,396,443
31.03.2020,10:00,0,409,459,0,395,442
31.03.2020,11:00,0,327,378,0,364,363
31.03.2020,12:00,0,317,372,0,360,354
31.03.2020,13:00,0,310,312,0,394,353
31.03.2020,14:00,0,306,314,0,384,312
31.03.2020,15:00,0,308,318,0,377,314
31.03.2020,16:00,0,306,321,0,366,314
31.03.2020,17:00,0,390,438,0,401,425
31.03.2020,18:00,0,480,466,0,452,485
31.03.2020,19:00,0,480,470,0,451,484
31.03.2020,20:00,0,485,475,0,458,491
31.03.2020,21:00,0,478,469,0,457,481
31.03.2020,22:00,0,482,471,0,436,475
31.03.2020,23:00,0,488,474,0,433,468
01.04.2020,00:00,0,485,476,0,436,466
01.04.2020,01:00,0,425,460,0,393,455
01.04.2020,02:00,0,406,450,0,376,447
01.04.2020,03:00,0,434,471,0,416,464
01.04.2020,04:00,0,408,462,0,392,445
01.04.2020,05:00,0,476,483,0,420,488
01.04.2020,06:00,0,497,487,0,436,495
01.04.2020,07:00,0,493,491,0,429,492
01.04.2020,08:00,0,492,489,0,441,490
01.04.2020,09:00,0,481,487,0,441,486
01.04.2020,10:00,0,411,465,0,408,442
01.04.2020,11:00,0,393,326,0,289,322
01.04.2020,12:00,0,393,300,0,263,306
01.04.2020,13:00,0,391,299,0,267,303
01.04.2020,14:00,0,388,301,0,265,304
01.04.2020,15:00,0,386,298,0,270,305
01.04.2020,16:00,0,388,305,0,264,308
01.04.2020,17:00,0,392,429,0,374,407
01.04.2020,18:00,0,487,422,0,462,496
01.04.2020,19:00,0,491,411,0,455,487
01.04.2020,20:00,0,495,412,0,464,480
01.04.2020,21:00,0,492,411,0,462,493
01.04.2020,22:00,0,478,431,0,458,491
01.04.2020,23:00,0,470,475,0,457,492
02.04.2020,00:00,0,496,451,0,451,497
02.04.2020,01:00,0,492,436,0,447,499
02.04.2020,02:00,0,497,429,0,448,499
02.04.2020,03:00,0,493,423,0,447,499
02.04.2020,04:00,0,492,423,0,456,500
02.04.2020,05:00,0,479,458,0,459,500
02.04.2020,06:00,0,488,489,0,456,500
02.04.2020,07:00,0,487,488,0,459,501
02.04.2020,08:00,0,488,489,0,463,503
02.04.2020,09:00,0,475,483,0,441,486
02.04.2020,10:00,0,390,419,0,362,281
02.04.2020,11:00,0,396,293,0,265,196
02.04.2020,12:00,0,400,219,0,259,184
02.04.2020,13:00,0,396,164,0,284,19
02.04.2020,14:00,0,396,0,0,278,0
02.04.2020,15:00,0,393,0,0,277,0
02.04.2020,16:00,0,393,0,0,281,0
02.04.2020,17:00,0,404,0,0,302,0
02.04.2020,18:00,0,466,0,0,463,0
02.04.2020,19:00,0,421,0,0,424,0
02.04.2020,20:00,0,424,0,0,435,0
02.04.2020,21:00,0,339,0,0,388,0
02.04.2020,22:00,0,301,0,0,347,0
02.04.2020,23:00,0,303,0,0,338,0
03.04.2020,00:00,0,343,0,0,342,0
03.04.2020,01:00,0,310,0,0,342,0
03.04.2020,02:00,0,304,0,0,342,0
03.04.2020,03:00,0,305,0,0,337,0
03.04.2020,04:00,0,311,0,0,339,0
03.04.2020,05:00,0,311,0,0,355,0
03.04.2020,06:00,0,316,0,0,382,0
03.04.2020,07:00,0,336,0,0,367,0
03.04.2020,08:00,0,355,0,0,379,0
03.04.2020,09:00,0,375,0,0,395,0
03.04.2020,10:00,0,352,0,0,397,0
03.04.2020,11:00,0,353,0,0,396,0
03.04.2020,12:00,0,325,0,0,331,0
03.04.2020,13:00,0,325,0,0,346,0
03.04.2020,14:00,0,326,0,0,340,0
03.04.2020,15:00,0,355,0,0,369,0
03.04.2020,16:00,0,426,0,0,416,0
03.04.2020,17:00,0,495,0,0,464,0
03.04.2020,18:00,0,495,0,0,468,0
03.04.2020,19:00,0,497,0,0,462,0
03.04.2020,20:00,0,484,0,0,453,0
03.04.2020,21:00,0,488,0,0,464,0
03.04.2020,22:00,0,491,0,0,433,0
03.04.2020,23:00,0,480,0,0,421,0
04.04.2020,00:00,0,491,0,0,443,0
04.04.2020,01:00,0,482,0,0,435,0
04.04.2020,02:00,0,479,0,0,414,0
04.04.2020,03:00,0,423,0,0,391,0
04.04.2020,04:00,0,333,0,0,405,0
04.04.2020,05:00,0,338,0,0,419,0
04.04.2020,06:00,0,362,0,0,411,0
04.04.2020,07:00,0,408,0,0,392,0
04.04.2020,08:00,0,411,0,0,402,0
04.04.2020,09:00,0,325,0,0,393,0
04.04.2020,10:00,0,320,0,0,380,0
04.04.2020,11:00,0,318,0,0,353,0
04.04.2020,12:00,0,319,0,0,334,0
04.04.2020,13:00,0,315,0,0,333,0
04.04.2020,14:00,0,316,0,0,331,0
04.04.2020,15:00,0,315,0,0,325,0
04.04.2020,16:00,0,320,0,0,329,0
04.04.2020,17:00,0,406,0,0,404,0
04.04.2020,18:00,0,480,0,0,450,0
04.04.2020,19:00,0,484,0,0,468,0
04.04.2020,20:00,0,482,0,0,469,0
04.04.2020,21:00,0,477,0,0,461,0
04.04.2020,22:00,0,417,0,0,421,0
04.04.2020,23:00,0,350,0,0,372,0
05.04.2020,00:00,0,318,0,0,378,0
05.04.2020,01:00,0,302,0,0,386,0
05.04.2020,02:00,0,297,0,0,387,0
05.04.2020,03:00,0,298,0,0,374,0
05.04.2020,04:00,0,302,0,0,359,0
05.04.2020,05:00,0,310,0,0,394,0
05.04.2020,06:00,0,300,0,0,378,0
05.04.2020,07:00,0,297,0,0,375,0
05.04.2020,08:00,0,305,0,0,381,0
05.04.2020,09:00,0,325,0,0,402,0
05.04.2020,10:00,0,300,0,0,379,0
05.04.2020,11:00,0,297,0,0,375,0
05.04.2020,12:00,0,304,0,0,386,0
05.04.2020,13:00,0,298,0,0,383,0
05.04.2020,14:00,0,297,0,0,381,0
05.04.2020,15:00,0,297,0,0,392,0
05.04.2020,16:00,0,297,0,0,386,0
05.04.2020,17:00,0,297,0,0,383,0
05.04.2020,18:00,0,296,0,0,383,0
05.04.2020,19:00,0,299,0,0,383,0
05.04.2020,20:00,0,299,0,0,403,0
05.04.2020,21:00,0,296,0,0,398,0
05.04.2020,22:00,0,297,0,0,414,0
05.04.2020,23:00,0,297,0,0,418,0
06.04.2020,00:00,0,317,0,0,386,0
06.04.2020,01:00,0,297,0,0,379,0
06.04.2020,02:00,0,310,0,0,397,0
06.04.2020,03:00,0,297,0,0,381,0
06.04.2020,04:00,0,297,0,0,382,0
06.04.2020,05:00,0,297,0,0,381,0
06.04.2020,06:00,0,320,0,0,366,0
06.04.2020,07:00,0,398,0,0,410,0
06.04.2020,08:00,0,374,0,0,378,0
06.04.2020,09:00,0,299,0,0,364,0
06.04.2020,10:00,0,300,0,0,361,0
06.04.2020,11:00,0,299,0,0,360,0
06.04.2020,12:00,0,299,0,0,360,0
06.04.2020,13:00,0,299,0,0,363,0
06.04.2020,14:00,0,299,0,0,362,0
06.04.2020,15:00,0,297,0,0,351,0
06.04.2020,16:00,0,297,0,0,344,0
06.04.2020,17:00,0,361,0,0,360,0
06.04.2020,18:00,0,476,0,0,442,0
06.04.2020,19:00,0,495,0,0,448,0
06.04.2020,20:00,0,482,0,0,440,0
06.04.2020,21:00,0,420,0,0,385,0
06.04.2020,22:00,0,402,0,0,386,0
06.04.2020,23:00,0,397,0,0,391,0
07.04.2020,00:00,0,358,0,0,390,0
07.04.2020,01:00,0,384,0,0,413,0
07.04.2020,02:00,0,350,0,0,375,0
07.04.2020,03:00,0,308,0,0,377,0
07.04.2020,04:00,0,297,0,0,388,41
07.04.2020,05:00,0,385,0,0,431,103
07.04.2020,06:00,0,452,0,0,436,128
07.04.2020,07:00,0,450,0,0,443,134
07.04.2020,08:00,0,475,0,0,457,145
07.04.2020,09:00,0,449,0,0,430,156
07.04.2020,10:00,0,421,0,0,410,159
07.04.2020,11:00,0,413,0,0,422,160
07.04.2020,12:00,0,410,0,0,417,145
07.04.2020,13:00,0,411,0,0,421,141
07.04.2020,14:00,0,408,0,0,403,146
07.04.2020,15:00,0,361,0,0,383,136
07.04.2020,16:00,0,329,0,0,386,272
07.04.2020,17:00,0,404,0,0,410,401
07.04.2020,18:00,0,466,0,0,422,457
07.04.2020,19:00,0,473,0,0,425,470
07.04.2020,20:00,0,472,0,0,437,478
07.04.2020,21:00,0,413,0,0,426,469
07.04.2020,22:00,0,423,0,0,426,472
07.04.2020,23:00,0,326,0,0,360,321
08.04.2020,00:00,0,300,0,0,330,303
08.04.2020,01:00,0,302,0,0,327,300
08.04.2020,02:00,0,301,0,0,323,300
08.04.2020,03:00,0,300,0,0,323,299
08.04.2020,04:00,0,301,0,0,318,298
08.04.2020,05:00,0,318,0,0,354,324
08.04.2020,06:00,0,400,0,0,421,418
08.04.2020,07:00,0,475,0,0,469,492
08.04.2020,08:00,0,463,0,0,459,481
08.04.2020,09:00,0,468,0,0,469,487
08.04.2020,10:00,0,395,0,0,410,333
08.04.2020,11:00,0,396,25,0,396,304
08.04.2020,12:00,0,409,95,0,320,311
08.04.2020,13:00,0,408,118,0,317,305
08.04.2020,14:00,0,409,136,0,296,303
08.04.2020,15:00,0,412,153,0,298,315
08.04.2020,16:00,0,324,147,0,316,331
08.04.2020,17:00,0,405,163,0,387,431
08.04.2020,18:00,0,479,228,0,425,481
08.04.2020,19:00,0,483,246,0,428,477
08.04.2020,20:00,0,491,246,0,428,500
08.04.2020,21:00,0,486,246,0,428,488
08.04.2020,22:00,0,478,241,0,426,483
08.04.2020,23:00,0,473,208,0,424,476
09.04.2020,00:00,0,381,163,0,371,412
09.04.2020,01:00,0,311,159,0,355,320
09.04.2020,02:00,0,309,160,0,355,318
09.04.2020,03:00,0,308,159,0,357,317
09.04.2020,04:00,0,312,160,0,331,318
09.04.2020,05:00,0,385,163,0,401,412
09.04.2020,06:00,0,480,227,0,453,485
09.04.2020,07:00,0,493,246,0,460,489
09.04.2020,08:00,0,488,244,0,456,483
09.04.2020,09:00,0,478,233,0,451,481
09.04.2020,10:00,0,322,159,0,376,337
09.04.2020,11:00,0,308,159,0,372,316
09.04.2020,12:00,0,306,159,0,338,328
09.04.2020,13:00,0,306,161,0,336,330
09.04.2020,14:00,0,306,160,0,314,328
09.04.2020,15:00,0,309,159,0,310,330
09.04.2020,16:00,0,304,160,0,350,327
09.04.2020,17:00,0,321,161,0,350,340
09.04.2020,18:00,0,476,220,0,442,465
09.04.2020,19:00,0,486,241,0,439,469
09.04.2020,20:00,0,485,221,0,442,471
09.04.2020,21:00,0,459,196,0,434,459
09.04.2020,22:00,0,472,221,0,430,470
09.04.2020,23:00,0,473,221,0,433,477
10.04.2020,00:00,0,320,138,0,325,317
10.04.2020,01:00,0,321,0,0,316,153
10.04.2020,02:00,0,319,0,0,312,127
10.04.2020,03:00,0,307,0,0,309,0
