Datum,Uhrzeit,Generation_DE SE 4[MW],Generation_DE Block 6 SE 6[MW],Generation_DE Block 5 SE 5[MW],Generation_DE Block 1 SE 1[MW],Generation_DE Block 2 SE 2[MW]
19.04.2020,10:00,0,0,0,0,98
19.04.2020,11:00,0,0,0,0,98
19.04.2020,12:00,0,0,0,0,98
19.04.2020,13:00,0,0,0,0,98
19.04.2020,14:00,0,0,0,0,98
19.04.2020,15:00,0,0,0,0,98
19.04.2020,16:00,0,0,0,0,99
19.04.2020,17:00,0,0,0,0,99
19.04.2020,18:00,0,0,0,0,99
19.04.2020,19:00,0,0,0,0,99
19.04.2020,20:00,0,0,0,0,99
19.04.2020,21:00,0,0,0,0,99
19.04.2020,22:00,0,0,0,0,99
19.04.2020,23:00,0,0,0,0,99
20.04.2020,00:00,0,0,0,0,99
20.04.2020,01:00,0,0,0,0,99
20.04.2020,02:00,0,0,0,0,100
20.04.2020,03:00,0,0,0,0,100
20.04.2020,04:00,0,0,0,0,100
20.04.2020,05:00,0,0,0,0,100
20.04.2020,06:00,0,0,0,0,100
20.04.2020,07:00,0,0,0,0,100
20.04.2020,08:00,0,0,0,0,100
20.04.2020,09:00,0,0,0,0,100
20.04.2020,10:00,0,0,0,0,99
20.04.2020,11:00,0,0,0,0,94
20.04.2020,12:00,0,0,0,0,93
20.04.2020,13:00,0,0,0,0,92
20.04.2020,14:00,0,0,0,0,92
20.04.2020,15:00,0,0,0,0,92
20.04.2020,16:00,0,0,0,0,92
20.04.2020,17:00,0,0,0,0,92
20.04.2020,18:00,0,0,0,0,92
20.04.2020,19:00,0,0,0,0,92
20.04.2020,20:00,0,0,0,0,92
20.04.2020,21:00,0,0,0,0,92
20.04.2020,22:00,0,0,0,0,92
20.04.2020,23:00,0,0,0,0,92
21.04.2020,00:00,0,0,0,0,92
21.04.2020,01:00,0,0,0,0,92
21.04.2020,02:00,0,0,0,0,92
21.04.2020,03:00,0,0,0,0,92
21.04.2020,04:00,0,0,0,0,92
21.04.2020,05:00,0,0,0,0,92
21.04.2020,06:00,0,0,0,0,92
21.04.2020,07:00,0,0,0,0,92
21.04.2020,08:00,0,0,0,0,92
21.04.2020,09:00,0,0,0,0,91
21.04.2020,10:00,0,0,0,0,90
21.04.2020,11:00,0,0,0,0,89
21.04.2020,12:00,0,0,0,0,89
21.04.2020,13:00,0,0,0,0,89
21.04.2020,14:00,0,0,0,0,89
21.04.2020,15:00,0,0,0,0,88
21.04.2020,16:00,0,0,0,0,88
21.04.2020,17:00,0,0,0,0,88
21.04.2020,18:00,0,0,0,0,88
21.04.2020,19:00,0,0,0,0,88
21.04.2020,20:00,0,0,0,0,88
21.04.2020,21:00,0,0,0,0,88
21.04.2020,22:00,0,0,0,0,88
21.04.2020,23:00,0,0,0,0,88
22.04.2020,00:00,0,0,0,0,88
22.04.2020,01:00,0,0,0,0,88
22.04.2020,02:00,0,0,0,0,88
22.04.2020,03:00,0,0,0,0,88
22.04.2020,04:00,0,0,0,0,89
22.04.2020,05:00,0,0,0,0,89
22.04.2020,06:00,0,0,0,0,89
22.04.2020,07:00,0,0,0,0,89
22.04.2020,08:00,0,0,0,0,89
22.04.2020,09:00,0,0,0,0,90
22.04.2020,10:00,0,0,0,0,90
22.04.2020,11:00,0,0,0,0,90
22.04.2020,12:00,0,0,0,0,90
22.04.2020,13:00,0,0,0,0,90
22.04.2020,14:00,0,0,0,0,90
22.04.2020,15:00,0,0,0,0,90
22.04.2020,16:00,0,0,0,0,90
22.04.2020,17:00,0,0,0,0,90
22.04.2020,18:00,0,0,0,0,90
22.04.2020,19:00,0,0,0,0,90
22.04.2020,20:00,0,0,0,0,90
22.04.2020,21:00,0,0,0,0,90
22.04.2020,22:00,0,0,0,0,90
22.04.2020,23:00,0,0,0,0,89
23.04.2020,00:00,0,0,0,0,89
23.04.2020,01:00,0,0,0,0,89
23.04.2020,02:00,0,0,0,0,89
23.04.2020,03:00,0,0,0,0,89
23.04.2020,04:00,0,0,0,0,89
23.04.2020,05:00,0,0,0,0,89
23.04.2020,06:00,0,0,0,0,89
23.04.2020,07:00,0,0,0,0,89
23.04.2020,08:00,0,0,0,0,90
23.04.2020,09:00,0,0,0,0,90
23.04.2020,10:00,0,0,0,0,88
23.04.2020,11:00,0,0,0,0,88
23.04.2020,12:00,0,0,0,0,87
23.04.2020,13:00,0,0,0,0,88
23.04.2020,14:00,0,0,0,0,88
23.04.2020,15:00,0,0,0,0,88
23.04.2020,16:00,0,0,0,0,88
23.04.2020,17:00,0,0,0,0,88
23.04.2020,18:00,0,0,0,0,88
23.04.2020,19:00,0,0,0,0,88
23.04.2020,20:00,0,0,0,0,88
23.04.2020,21:00,0,0,0,0,88
23.04.2020,22:00,0,0,0,0,88
23.04.2020,23:00,0,0,0,0,88
24.04.2020,00:00,0,0,0,0,88
24.04.2020,01:00,0,0,0,0,88
24.04.2020,02:00,0,0,0,0,88
24.04.2020,03:00,0,0,0,0,88
24.04.2020,04:00,0,0,0,0,88
24.04.2020,05:00,0,0,0,0,88
24.04.2020,06:00,0,0,0,0,88
24.04.2020,07:00,0,0,0,0,88
24.04.2020,08:00,0,0,0,0,88
24.04.2020,09:00,0,0,0,0,88
24.04.2020,10:00,0,0,0,0,88
24.04.2020,11:00,0,0,0,0,90
24.04.2020,12:00,0,0,0,0,90
24.04.2020,13:00,0,0,0,0,89
24.04.2020,14:00,0,0,0,0,89
24.04.2020,15:00,0,0,0,0,89
24.04.2020,16:00,0,0,0,0,89
24.04.2020,17:00,0,0,0,0,89
24.04.2020,18:00,0,0,0,0,88
24.04.2020,19:00,0,0,0,0,88
24.04.2020,20:00,0,0,0,0,87
24.04.2020,21:00,0,0,0,0,87
24.04.2020,22:00,0,0,0,0,87
24.04.2020,23:00,0,0,0,0,87
25.04.2020,00:00,0,0,0,0,87
25.04.2020,01:00,0,0,0,0,87
25.04.2020,02:00,0,0,0,0,87
25.04.2020,03:00,0,0,0,0,87
25.04.2020,04:00,0,0,0,0,87
25.04.2020,05:00,0,0,0,0,87
25.04.2020,06:00,0,0,0,0,88
25.04.2020,07:00,0,0,0,0,88
25.04.2020,08:00,0,0,0,0,88
25.04.2020,09:00,0,0,0,0,88
25.04.2020,10:00,0,0,0,0,88
25.04.2020,11:00,0,0,0,0,87
25.04.2020,12:00,0,0,0,0,87
25.04.2020,13:00,0,0,0,0,87
25.04.2020,14:00,0,0,0,0,87
25.04.2020,15:00,0,0,0,0,84
25.04.2020,16:00,0,0,0,0,84
25.04.2020,17:00,0,0,0,0,84
25.04.2020,18:00,0,0,0,0,83
25.04.2020,19:00,0,0,0,0,84
25.04.2020,20:00,0,0,0,0,84
25.04.2020,21:00,0,0,0,0,84
25.04.2020,22:00,0,0,0,0,84
25.04.2020,23:00,0,0,0,0,84
26.04.2020,00:00,0,0,0,0,84
26.04.2020,01:00,0,0,0,0,84
26.04.2020,02:00,0,0,0,0,84
26.04.2020,03:00,0,0,0,0,84
26.04.2020,04:00,0,0,0,0,84
26.04.2020,05:00,0,0,0,0,85
26.04.2020,06:00,0,0,0,0,85
26.04.2020,07:00,0,0,0,0,85
26.04.2020,08:00,0,0,0,0,85
26.04.2020,09:00,0,0,0,0,85
26.04.2020,10:00,0,0,0,0,85
26.04.2020,11:00,0,0,0,0,85
26.04.2020,12:00,0,0,0,0,85
26.04.2020,13:00,0,0,0,0,85
26.04.2020,14:00,0,0,0,0,85
26.04.2020,15:00,0,0,0,0,85
26.04.2020,16:00,0,0,0,0,85
26.04.2020,17:00,0,0,0,0,85
26.04.2020,18:00,0,0,0,0,85
26.04.2020,19:00,0,0,0,0,85
26.04.2020,20:00,0,0,0,0,85
26.04.2020,21:00,0,0,0,0,85
26.04.2020,22:00,0,0,0,0,85
26.04.2020,23:00,0,0,0,0,85
27.04.2020,00:00,0,0,0,0,86
27.04.2020,01:00,0,0,0,0,86
27.04.2020,02:00,0,0,0,0,86
27.04.2020,03:00,0,0,0,0,86
27.04.2020,04:00,0,0,0,0,86
27.04.2020,05:00,0,0,0,0,86
27.04.2020,06:00,0,0,0,0,87
27.04.2020,07:00,0,0,0,0,87
27.04.2020,08:00,0,0,0,0,87
27.04.2020,09:00,0,0,0,0,86
27.04.2020,10:00,0,0,0,0,87
27.04.2020,11:00,0,0,0,0,86
27.04.2020,12:00,0,0,0,0,86
27.04.2020,13:00,0,0,0,0,86
27.04.2020,14:00,0,0,0,0,87
27.04.2020,15:00,0,0,0,0,87
27.04.2020,16:00,0,0,0,0,87
27.04.2020,17:00,0,0,0,0,88
27.04.2020,18:00,0,0,0,0,88
27.04.2020,19:00,0,0,0,0,89
27.04.2020,20:00,0,0,0,0,89
27.04.2020,21:00,0,0,0,0,88
27.04.2020,22:00,0,0,0,0,88
27.04.2020,23:00,0,0,0,0,88
28.04.2020,00:00,0,0,0,0,88
28.04.2020,01:00,0,0,0,0,88
28.04.2020,02:00,0,0,0,0,88
28.04.2020,03:00,0,0,0,0,88
28.04.2020,04:00,0,0,0,0,88
28.04.2020,05:00,0,0,0,0,88
28.04.2020,06:00,0,0,0,0,88
28.04.2020,07:00,0,0,0,0,87
28.04.2020,08:00,0,0,0,0,87
28.04.2020,09:00,0,0,0,0,87
28.04.2020,10:00,0,0,0,0,87
28.04.2020,11:00,0,0,0,0,87
28.04.2020,12:00,0,0,0,0,88
28.04.2020,13:00,0,0,0,0,90
28.04.2020,14:00,0,0,0,0,92
28.04.2020,15:00,0,0,0,0,92
28.04.2020,16:00,0,0,0,0,91
28.04.2020,17:00,0,0,0,0,91
28.04.2020,18:00,0,0,0,0,92
28.04.2020,19:00,0,0,0,0,89
28.04.2020,20:00,0,0,0,0,88
28.04.2020,21:00,0,0,0,0,88
28.04.2020,22:00,0,0,0,0,88
28.04.2020,23:00,0,0,0,0,88
29.04.2020,00:00,0,0,0,0,88
29.04.2020,01:00,0,0,0,0,88
29.04.2020,02:00,0,0,0,0,88
29.04.2020,03:00,0,0,0,0,88
29.04.2020,04:00,0,0,0,0,88
29.04.2020,05:00,0,0,0,0,88
29.04.2020,06:00,0,0,0,0,88
29.04.2020,07:00,0,0,0,0,88
29.04.2020,08:00,0,0,0,0,89
29.04.2020,09:00,0,0,0,0,89
29.04.2020,10:00,0,0,0,0,89
29.04.2020,11:00,0,0,0,0,89
29.04.2020,12:00,0,0,0,0,89
29.04.2020,13:00,0,0,0,0,89
29.04.2020,14:00,0,0,0,0,89
29.04.2020,15:00,0,0,0,0,89
29.04.2020,16:00,0,0,0,0,89
29.04.2020,17:00,0,0,0,0,89
29.04.2020,18:00,0,0,0,0,88
29.04.2020,19:00,0,0,0,0,87
29.04.2020,20:00,0,0,0,0,87
29.04.2020,21:00,0,0,0,0,87
29.04.2020,22:00,0,0,0,0,87
29.04.2020,23:00,0,0,0,0,87
30.04.2020,00:00,0,0,0,0,87
30.04.2020,01:00,0,0,0,0,87
30.04.2020,02:00,0,0,0,0,88
30.04.2020,03:00,0,0,0,0,88
30.04.2020,04:00,0,0,0,0,88
30.04.2020,05:00,0,0,0,0,88
30.04.2020,06:00,0,0,0,0,89
30.04.2020,07:00,0,0,0,0,89
30.04.2020,08:00,0,0,0,0,89
30.04.2020,09:00,0,0,0,0,89
30.04.2020,10:00,0,0,0,0,89
30.04.2020,11:00,0,0,0,0,89
30.04.2020,12:00,0,0,0,0,89
30.04.2020,13:00,0,0,0,0,89
30.04.2020,14:00,0,0,0,0,88
30.04.2020,15:00,0,0,0,0,88
30.04.2020,16:00,0,0,0,0,88
30.04.2020,17:00,0,0,0,0,88
30.04.2020,18:00,0,0,0,0,88
30.04.2020,19:00,0,0,0,0,88
30.04.2020,20:00,0,0,0,0,88
30.04.2020,21:00,0,0,0,0,88
30.04.2020,22:00,0,0,0,0,88
30.04.2020,23:00,0,0,0,0,88
